"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYYU","241002_NE",241002,"NE","Kootenay Region",51.03817,-118.1357,9,0,FALSE,0.0012,0.0694,0.0275,0.1326
"MYYU","241002_NW",241002,"NW","Kootenay Region",51.01597,-118.20292,9,2,TRUE,0.227,0.6618,0.5218,0.7884
"MYYU","243562_NE",243562,"NE","Kootenay Region",49.69966,-115.98498,7,0,FALSE,0.016,0.214,0.135,0.3003
"MYYU","243562_SE",243562,"SE","Kootenay Region",49.65068,-115.94692,6,0,FALSE,0.0099,0.2538,0.1681,0.3524
"MYYU","252394_NW",252394,"NW","South Coastal Region",48.79865,-125.16568,2,2,TRUE,1,0.8816,0.8019,0.9399
"MYYU","26170_NE",26170,"NE","Northern Region",53.62052,-132.20883,4,3,TRUE,0.9641,0.5486,0.3453,0.7485
"MYYU","26170_NW",26170,"NW","Northern Region",53.60452,-132.28837,3,1,TRUE,0.3367,0.521,0.3208,0.7276
"MYYU","26170_SE",26170,"SE","Northern Region",53.58901,-132.17695,4,3,TRUE,0.9673,0.5054,0.3077,0.7187
"MYYU","26170_SW",26170,"SW","Northern Region",53.56895,-132.23042,4,2,TRUE,0.5031,0.294,0.1512,0.4828
"MYYU","265749_NE",265749,"NE","Okanagan Region",49.15892,-119.03758,6,0,FALSE,0.0233,0.2514,0.1576,0.3482
"MYYU","265749_NW",265749,"NW","Okanagan Region",49.16674,-119.10324,8,5,TRUE,0.6326,0.3244,0.2176,0.4508
"MYYU","265749_SE",265749,"SE","Okanagan Region",49.11153,-118.97698,8,1,TRUE,0.1505,0.4963,0.4025,0.5998
"MYYU","265749_SW",265749,"SW","Okanagan Region",49.11337,-119.05299,8,3,TRUE,0.3839,0.2869,0.1922,0.3803
"MYYU","268521_NE",268521,"NE","Kootenay Region",49.49916,-115.03962,6,0,FALSE,0.0089,0.3043,0.2178,0.4002
"MYYU","268521_NW",268521,"NW","Kootenay Region",49.48855,-115.09812,6,0,FALSE,0.004,0.2437,0.1719,0.3234
"MYYU","268521_SE",268521,"SE","Kootenay Region",49.44083,-115.05634,7,1,TRUE,0.1608,0.5118,0.3352,0.7018
"MYYU","269777_NW",269777,"NW","Northern Region",57.04083,-122.86281,4,0,FALSE,2e-04,0.0094,0.0027,0.0235
"MYYU","269777_SW",269777,"SW","Northern Region",57.01497,-122.80521,4,0,FALSE,4e-04,0.0407,0.0176,0.0798
"MYYU","271731_SW",271731,"SW","Kootenay Region",51.24146,-117.64962,9,0,FALSE,0.0032,0.3022,0.1982,0.4221
"MYYU","273050_SE",273050,"SE","South Coastal Region",49.00511,-125.65145,3,2,TRUE,0.7181,0.8382,0.7401,0.9151
"MYYU","283586_NE",283586,"NE","Northern Region",54.3558,-128.5366,6,5,TRUE,0.8886,0.2672,0.1363,0.4372
"MYYU","283586_NW",283586,"NW","Northern Region",54.3321,-128.6266,8,7,TRUE,0.9404,0.3348,0.1977,0.4993
"MYYU","283586_SE",283586,"SE","Northern Region",54.31162,-128.54374,8,8,TRUE,1,0.5658,0.3149,0.8109
"MYYU","283586_SW",283586,"SW","Northern Region",54.2946,-128.581,8,2,TRUE,0.2537,0.1905,0.0938,0.3292
"MYYU","294832_NE",294832,"NE","Northern Region",56.3348,-120.97877,8,0,FALSE,3e-04,0.1684,0.0833,0.2928
"MYYU","294832_NW",294832,"NW","Northern Region",56.33264,-121.00747,8,0,FALSE,1e-04,0.1402,0.071,0.2371
"MYYU","294832_SE",294832,"SE","Northern Region",56.30206,-120.94608,6,0,FALSE,6e-04,0.0823,0.0367,0.1521
"MYYU","294832_SW",294832,"SW","Northern Region",56.30496,-121.00198,7,0,FALSE,3e-04,0.0607,0.0237,0.1223
"MYYU","317428_NE",317428,"NE","South Coastal Region",49.06292,-120.79944,8,0,FALSE,0.0025,0.137,0.0708,0.2215
"MYYU","317428_NW",317428,"NW","South Coastal Region",49.06417,-120.90943,8,1,TRUE,0.1277,0.1075,0.0371,0.2104
"MYYU","317428_SE",317428,"SE","South Coastal Region",49.06053,-120.77309,7,1,TRUE,0.1448,0.1398,0.0739,0.2231
"MYYU","317428_SW",317428,"SW","South Coastal Region",49.04617,-120.85085,6,4,TRUE,0.6823,0.1624,0.0659,0.3047
"MYYU","326072_NE",326072,"NE","South Coastal Region",49.09743,-122.51957,7,7,TRUE,1,0.8082,0.7073,0.8902
"MYYU","326072_NW",326072,"NW","South Coastal Region",49.05235,-122.58989,9,9,TRUE,1,0.8122,0.7112,0.8939
"MYYU","326072_SE",326072,"SE","South Coastal Region",49.0144,-122.52755,6,1,TRUE,0.1716,0.8303,0.7353,0.9055
"MYYU","326072_SW",326072,"SW","South Coastal Region",49.01082,-122.58104,9,9,TRUE,1,0.898,0.8081,0.9585
"MYYU","37274_NE",37274,"NE","Northern Region",53.08874,-119.20318,6,0,FALSE,4e-04,0.0713,0.0273,0.1434
"MYYU","37274_SE",37274,"SE","Northern Region",53.05051,-119.21418,5,0,FALSE,9e-04,0.0709,0.0306,0.1365
"MYYU","37274_SW",37274,"SW","Northern Region",53.03564,-119.22895,6,0,FALSE,0.0013,0.054,0.0214,0.109
"MYYU","38442_NW",38442,"NW","Okanagan Region",51.51999,-122.28978,6,6,TRUE,1,0.8379,0.7484,0.9122
"MYYU","38442_SW",38442,"SW","Okanagan Region",51.50238,-122.28992,7,6,TRUE,0.9266,0.8336,0.742,0.909
"MYYU","42026_NE",42026,"NE","Northern Region",55.85527,-121.65345,3,0,FALSE,8e-04,0.111,0.0548,0.1931
"MYYU","42026_NW",42026,"NW","Northern Region",55.83616,-121.71691,3,0,FALSE,0.0014,0.1022,0.0489,0.1789
"MYYU","42026_SE",42026,"SE","Northern Region",55.81797,-121.66405,3,0,FALSE,6e-04,0.1321,0.0678,0.222
"MYYU","42026_SW",42026,"SW","Northern Region",55.81131,-121.70131,3,0,FALSE,7e-04,0.1339,0.0692,0.2227
"MYYU","47210_NW",47210,"NW","Okanagan Region",49.84159,-119.9783,3,1,TRUE,0.3356,0.2188,0.1262,0.3223
"MYYU","47210_SE",47210,"SE","Okanagan Region",49.79638,-119.86985,3,0,FALSE,0.0134,0.2734,0.189,0.3613
"MYYU","47210_SW",47210,"SW","Okanagan Region",49.79097,-119.95267,2,1,TRUE,0.5013,0.2161,0.1502,0.29
"MYYU","47322_NE",47322,"NE","Northern Region",55.69808,-120.43213,8,2,TRUE,0.251,0.0396,0.018,0.074
"MYYU","47322_NW",47322,"NW","Northern Region",55.70016,-120.48989,6,0,FALSE,5e-04,0.079,0.0376,0.1414
"MYYU","47322_SE",47322,"SE","Northern Region",55.64597,-120.40102,5,0,FALSE,9e-04,0.0397,0.0177,0.0748
