"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"MYEV","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2019,TRUE,4,1,1,0.7018,0.5603,0.8322
"MYEV","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2020,TRUE,4,1,1,0.6505,0.4997,0.7921
"MYEV","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2021,TRUE,4,1,1,0.7244,0.5751,0.8466
"MYEV","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2022,TRUE,4,1,1,0.8096,0.6724,0.9152
"MYEV","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2023,FALSE,0,NA,NA,0.8011,0.6721,0.9029
"MYEV","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2024,TRUE,4,1,1,0.8244,0.7024,0.9165
"MYEV","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2025,TRUE,4,1,1,0.8248,0.6995,0.9189
"MYEV","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2017,FALSE,0,NA,NA,0.5317,0.263,0.816
"MYEV","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2018,TRUE,3,0,0.3651,0.6507,0.4693,0.8101
"MYEV","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2019,TRUE,4,1,1,0.7243,0.5914,0.8407
"MYEV","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2020,TRUE,4,1,1,0.6779,0.537,0.8035
"MYEV","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2021,TRUE,4,1,1,0.7451,0.6106,0.8551
"MYEV","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2022,TRUE,4,1,1,0.8249,0.712,0.9147
"MYEV","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2023,FALSE,0,NA,NA,0.8204,0.7109,0.9077
"MYEV","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2024,TRUE,4,1,1,0.8417,0.7336,0.9239
"MYEV","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2025,TRUE,4,1,1,0.8424,0.7314,0.9272
"MYEV","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2017,FALSE,0,NA,NA,0.5095,0.2854,0.7473
"MYEV","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2018,TRUE,4,1,1,0.63,0.4796,0.7676
"MYEV","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2019,TRUE,4,1,1,0.7059,0.593,0.8123
"MYEV","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2020,TRUE,4,1,1,0.6571,0.5319,0.7754
"MYEV","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2021,TRUE,4,1,1,0.7255,0.6081,0.8267
"MYEV","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2022,TRUE,2,1,1,0.8094,0.7106,0.8934
"MYEV","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2023,FALSE,0,NA,NA,0.805,0.7039,0.892
"MYEV","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2024,TRUE,4,1,1,0.8273,0.73,0.9078
"MYEV","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2025,TRUE,4,1,1,0.8281,0.7261,0.9091
"MYEV","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2017,FALSE,0,NA,NA,0.7338,0.4477,0.9449
"MYEV","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2018,TRUE,3,1,1,0.7011,0.5305,0.8579
"MYEV","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2019,FALSE,0,NA,NA,0.6833,0.5377,0.8171
"MYEV","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2020,TRUE,3,1,1,0.579,0.4251,0.7291
"MYEV","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2021,TRUE,4,1,1,0.6346,0.4684,0.7851
"MYEV","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2022,TRUE,3,1,1,0.7215,0.5538,0.8606
"MYEV","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2023,TRUE,4,1,1,0.7092,0.5429,0.8539
"MYEV","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2024,FALSE,0,NA,NA,0.733,0.5614,0.8706
"MYEV","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2025,TRUE,4,1,1,0.7314,0.556,0.8685
"MYEV","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2017,FALSE,0,NA,NA,0.7835,0.3544,0.9852
"MYEV","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2018,TRUE,2,1,1,0.7767,0.5584,0.9207
"MYEV","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2019,TRUE,3,1,1,0.7721,0.5907,0.8987
"MYEV","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2020,TRUE,3,1,1,0.681,0.4859,0.8489
"MYEV","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2021,TRUE,4,1,1,0.751,0.5507,0.8946
"MYEV","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2022,TRUE,3,1,1,0.8271,0.6492,0.9429
"MYEV","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2023,TRUE,4,1,1,0.8073,0.6227,0.9284
"MYEV","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2024,TRUE,4,1,1,0.8294,0.6546,0.9398
"MYEV","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2025,TRUE,4,1,1,0.8268,0.6462,0.9402
"MYEV","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2017,FALSE,0,NA,NA,0.7628,0.4435,0.96
"MYEV","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2018,TRUE,2,1,1,0.7328,0.5525,0.88
"MYEV","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2019,TRUE,3,1,1,0.7163,0.5668,0.8417
"MYEV","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2020,FALSE,0,NA,NA,0.6167,0.4597,0.7652
"MYEV","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2021,TRUE,2,0,0.5693,0.6693,0.5057,0.816
"MYEV","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2022,TRUE,4,1,1,0.75,0.5844,0.8834
"MYEV","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2023,TRUE,4,1,1,0.7395,0.5657,0.8748
"MYEV","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2024,TRUE,3,1,1,0.7617,0.5871,0.8909
"MYEV","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2025,TRUE,4,1,1,0.7604,0.5858,0.8883
"MYEV","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2017,FALSE,0,NA,NA,0.7629,0.4649,0.9569
"MYEV","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2018,TRUE,3,1,1,0.7618,0.5934,0.8997
"MYEV","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2019,TRUE,3,1,1,0.7594,0.6046,0.8842
"MYEV","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2020,TRUE,3,0,0.4947,0.6648,0.4719,0.8379
"MYEV","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2021,TRUE,2,1,1,0.7399,0.5492,0.8843
"MYEV","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2022,TRUE,2,0,0.8627,0.8195,0.6387,0.9344
"MYEV","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2023,TRUE,4,1,1,0.7977,0.6182,0.9217
"MYEV","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2024,TRUE,3,1,1,0.8214,0.65,0.9317
"MYEV","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2025,TRUE,4,1,1,0.8187,0.6435,0.9296
"MYEV","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2017,TRUE,4,0,0.1631,0.6954,0.453,0.9023
"MYEV","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2018,TRUE,2,0,0.4922,0.8467,0.6992,0.951
"MYEV","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2019,TRUE,4,0,0.2789,0.862,0.7566,0.9396
"MYEV","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2020,TRUE,4,1,1,0.7912,0.6612,0.9007
"MYEV","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2021,TRUE,4,1,1,0.8849,0.7795,0.9578
"MYEV","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2022,TRUE,4,1,1,0.9316,0.855,0.9817
"MYEV","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2023,TRUE,4,0,0.3527,0.8994,0.8108,0.9622
"MYEV","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2024,TRUE,4,1,1,0.9244,0.8498,0.9742
"MYEV","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2025,TRUE,3,1,1,0.9216,0.8474,0.9725
"MYEV","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2017,TRUE,4,1,1,0.7259,0.3886,0.9479
"MYEV","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2018,FALSE,0,NA,NA,0.8622,0.7059,0.9588
"MYEV","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2019,TRUE,4,1,1,0.876,0.7643,0.9553
"MYEV","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2020,TRUE,4,0,0.224,0.8105,0.6684,0.9236
"MYEV","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2021,TRUE,4,1,1,0.899,0.7916,0.967
"MYEV","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2022,FALSE,0,NA,NA,0.9407,0.8659,0.9859
"MYEV","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2023,FALSE,0,NA,NA,0.9104,0.8156,0.9701
"MYEV","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2024,FALSE,0,NA,NA,0.9335,0.8585,0.9798
"MYEV","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2025,FALSE,0,NA,NA,0.9307,0.853,0.9787
"MYEV","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2017,FALSE,0,NA,NA,0.493,0.2747,0.7195
"MYEV","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2018,FALSE,0,NA,NA,0.6133,0.462,0.754
"MYEV","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2019,TRUE,3,1,1,0.6913,0.5684,0.805
"MYEV","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2020,TRUE,3,1,1,0.6474,0.5135,0.7721
"MYEV","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2021,TRUE,4,1,1,0.7138,0.5838,0.8265
"MYEV","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2022,TRUE,3,0,0.6522,0.797,0.6802,0.892
"MYEV","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2023,FALSE,0,NA,NA,0.7956,0.6797,0.8924
"MYEV","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2024,FALSE,0,NA,NA,0.8186,0.7103,0.9062
"MYEV","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2025,FALSE,0,NA,NA,0.8202,0.708,0.9094
"MYEV","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2017,TRUE,4,0,0.0178,0.4418,0.1786,0.7348
"MYEV","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2018,TRUE,3,0,0.02,0.5467,0.3423,0.7458
"MYEV","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2019,TRUE,2,0,0.0324,0.6273,0.4494,0.7912
"MYEV","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2020,TRUE,3,0,0.0233,0.6113,0.4439,0.7662
"MYEV","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2021,FALSE,0,NA,NA,0.6672,0.4884,0.8198
"MYEV","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2022,FALSE,0,NA,NA,0.7427,0.5693,0.8839
"MYEV","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2023,FALSE,0,NA,NA,0.7557,0.587,0.8853
"MYEV","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2024,TRUE,4,0,0.0562,0.7812,0.6128,0.9028
"MYEV","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2025,FALSE,0,NA,NA,0.7884,0.6217,0.9099
"MYEV","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2017,TRUE,3,0,0.0684,0.5128,0.2852,0.7519
"MYEV","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2018,TRUE,3,0,0.1411,0.6585,0.4845,0.8049
"MYEV","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2019,FALSE,0,NA,NA,0.7411,0.6037,0.861
"MYEV","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2020,TRUE,3,1,1,0.7007,0.5587,0.8319
"MYEV","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2021,TRUE,2,1,1,0.7683,0.6261,0.8767
"MYEV","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2022,FALSE,0,NA,NA,0.8438,0.7238,0.9298
"MYEV","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2023,TRUE,4,1,1,0.8391,0.7228,0.9227
"MYEV","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2024,TRUE,4,0,0.2544,0.8594,0.7494,0.9372
"MYEV","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2025,FALSE,0,NA,NA,0.8603,0.7499,0.9396
"MYEV","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2017,TRUE,3,0,0.072,0.4668,0.2375,0.7096
"MYEV","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2018,TRUE,3,0,0.158,0.5706,0.4105,0.7246
"MYEV","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2019,TRUE,3,1,1,0.6471,0.5184,0.7713
"MYEV","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2020,TRUE,3,1,1,0.6133,0.4802,0.739
"MYEV","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2021,TRUE,4,1,1,0.6731,0.5375,0.7902
"MYEV","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2022,TRUE,3,1,1,0.7556,0.6283,0.8615
"MYEV","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2023,FALSE,0,NA,NA,0.7619,0.6405,0.8631
"MYEV","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2024,FALSE,0,NA,NA,0.7866,0.6646,0.8838
"MYEV","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2025,FALSE,0,NA,NA,0.7909,0.6703,0.8909
"MYEV","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2017,TRUE,4,1,1,0.7034,0.4413,0.9184
"MYEV","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2018,FALSE,0,NA,NA,0.8317,0.6528,0.9519
"MYEV","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2019,TRUE,4,1,1,0.8127,0.6586,0.9275
"MYEV","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2020,TRUE,4,0,0.1209,0.715,0.5448,0.8686
"MYEV","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2021,TRUE,4,1,1,0.8703,0.753,0.9555
"MYEV","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2022,FALSE,0,NA,NA,0.91,0.7904,0.981
"MYEV","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2023,FALSE,0,NA,NA,0.8425,0.6816,0.9516
"MYEV","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2024,FALSE,0,NA,NA,0.8949,0.7774,0.9693
"MYEV","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2025,FALSE,0,NA,NA,0.8855,0.7594,0.9658
"MYEV","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2017,TRUE,4,1,1,0.6947,0.4615,0.8947
"MYEV","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2018,FALSE,0,NA,NA,0.8605,0.7287,0.955
"MYEV","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2019,TRUE,4,1,1,0.8609,0.7545,0.939
"MYEV","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2020,TRUE,4,1,1,0.7797,0.6447,0.8922
"MYEV","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2021,TRUE,4,1,1,0.8929,0.7989,0.9594
"MYEV","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2022,TRUE,4,1,1,0.9351,0.8638,0.9824
"MYEV","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2023,FALSE,0,NA,NA,0.8928,0.7959,0.9592
"MYEV","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2024,FALSE,0,NA,NA,0.9241,0.8522,0.9734
"MYEV","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2025,FALSE,0,NA,NA,0.92,0.847,0.9718
"MYEV","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2017,FALSE,0,NA,NA,0.7286,0.4541,0.9287
"MYEV","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2018,FALSE,0,NA,NA,0.8646,0.7316,0.9573
"MYEV","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2019,TRUE,4,1,1,0.8557,0.7361,0.9414
"MYEV","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2020,TRUE,4,1,1,0.7691,0.6315,0.8913
"MYEV","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2021,TRUE,4,1,1,0.8967,0.807,0.9614
"MYEV","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2022,TRUE,4,1,1,0.9349,0.8605,0.984
