"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"MYTH","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2019,TRUE,4,0,0.0044,0.251,0.0948,0.4669
"MYTH","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2020,TRUE,4,0,0.002,0.2355,0.0889,0.4331
"MYTH","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2021,TRUE,4,0,4e-04,0.2246,0.0933,0.3978
"MYTH","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2022,TRUE,4,0,0.0018,0.2461,0.1144,0.413
"MYTH","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2023,TRUE,4,0,4e-04,0.2339,0.1061,0.4035
"MYTH","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2024,TRUE,4,0,0.0018,0.2678,0.1313,0.4424
"MYTH","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2025,TRUE,3,0,0.0116,0.2938,0.1445,0.4779
"MYTH","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2017,TRUE,4,0,0.1587,0.4634,0.0837,0.9153
"MYTH","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2018,FALSE,0,NA,NA,0.3899,0.0945,0.7443
"MYTH","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2019,TRUE,4,0,0.0542,0.3573,0.1025,0.6854
"MYTH","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2020,TRUE,4,0,0.032,0.312,0.0843,0.6203
"MYTH","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2021,TRUE,4,0,0.0224,0.2688,0.0663,0.5578
"MYTH","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2022,FALSE,0,NA,NA,0.2774,0.0885,0.5514
"MYTH","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2023,FALSE,0,NA,NA,0.2506,0.0645,0.5172
"MYTH","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2024,FALSE,0,NA,NA,0.2675,0.0903,0.5143
"MYTH","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2025,FALSE,0,NA,NA,0.2758,0.0944,0.5207
"MYTH","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2017,FALSE,0,NA,NA,0.057,0.0033,0.237
"MYTH","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2018,FALSE,0,NA,NA,0.0404,0.0035,0.1237
"MYTH","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2019,TRUE,3,0,0.0082,0.0399,0.0024,0.1223
"MYTH","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2020,TRUE,3,0,0.0038,0.0343,0.0014,0.1094
"MYTH","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2021,TRUE,4,0,0.0036,0.0509,0.0093,0.1286
"MYTH","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2022,TRUE,3,0,0.0162,0.0734,0.0144,0.1764
"MYTH","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2023,FALSE,0,NA,NA,0.0563,0.0113,0.1417
"MYTH","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2024,FALSE,0,NA,NA,0.1171,0.0349,0.2653
"MYTH","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2025,FALSE,0,NA,NA,0.1381,0.0432,0.3072
"MYTH","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2017,TRUE,4,0,0.0078,0.0302,6e-04,0.1451
