"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"EPFU","212266_NW",212266,"NW","Okanagan Region",50.777508,-120.5598176,8,6,TRUE,0.8617,0.8374,0.7232,0.919
"EPFU","212266_SE",212266,"SE","Okanagan Region",50.714878,-120.492405,8,5,TRUE,0.6464,0.8626,0.7694,0.9338
"EPFU","212266_SW",212266,"SW","Okanagan Region",50.732357,-120.521811,8,7,TRUE,0.9593,0.8567,0.7643,0.9298
"EPFU","212906_NW",212906,"NW","South Coastal Region",49.36971,-124.79984,7,1,TRUE,0.1872,0.6568,0.5279,0.7797
"EPFU","212906_SE",212906,"SE","South Coastal Region",49.35175,-124.74136,7,5,TRUE,0.8377,0.8166,0.7059,0.9062
"EPFU","212906_SW",212906,"SW","South Coastal Region",49.33595,-124.7423,6,3,TRUE,0.5772,0.8084,0.7093,0.8901
"EPFU","216746_NW",216746,"NW","South Coastal Region",49.10675,-125.78544,5,0,FALSE,0.1152,0.7561,0.6275,0.8721
"EPFU","216746_SE",216746,"SE","South Coastal Region",49.07768,-125.74644,8,0,FALSE,0.0431,0.5569,0.4046,0.7104
"EPFU","218282_SE",218282,"SE","Kootenay Region",50.13833,-117.55672,5,1,TRUE,0.2157,0.7044,0.5296,0.8493
"EPFU","218282_SW",218282,"SW","Kootenay Region",50.15094,-117.6221,6,5,TRUE,0.9421,0.8316,0.7273,0.9167
"EPFU","219626_SW",219626,"SW","South Coastal Region",48.92819,-125.25,2,0,FALSE,0.0166,0.5358,0.3839,0.6949
"EPFU","226090_NE",226090,"NE","Okanagan Region",50.10929,-120.45236,6,0,FALSE,0.1026,0.7618,0.6168,0.8789
"EPFU","226090_NW",226090,"NW","Okanagan Region",50.0999,-120.50647,7,3,TRUE,0.5503,0.8585,0.7738,0.928
"EPFU","226090_SE",226090,"SE","Okanagan Region",50.07156,-120.42266,6,1,TRUE,0.3396,0.7903,0.6561,0.8986
"EPFU","230186_NE",230186,"NE","Okanagan Region",49.01457,-121.07198,5,2,TRUE,0.4442,0.8013,0.675,0.9013
