"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYLU","70250_SW",70250,"SW","Kootenay Region",51.20982,-116.89974,4,4,TRUE,1,0.9406,0.8879,0.9755
"MYLU","73002_NE",73002,"NE","Okanagan Region",50.85067,-121.87219,8,7,TRUE,0.887,0.894,0.8229,0.9439
"MYLU","73002_SE",73002,"SE","Okanagan Region",50.82484,-121.86896,9,5,TRUE,0.5841,0.8194,0.6924,0.9144
"MYLU","73002_SW",73002,"SW","Okanagan Region",50.80422,-121.87782,9,7,TRUE,0.7801,0.8478,0.7685,0.912
"MYLU","73786_NW",73786,"NW","South Coastal Region",49.12334,-123.06198,9,9,TRUE,1,0.8899,0.8154,0.9394
"MYLU","73786_SE",73786,"SE","South Coastal Region",49.12604,-123.00163,9,9,TRUE,1,0.8419,0.7311,0.916
"MYLU","73786_SW",73786,"SW","South Coastal Region",49.10823,-123.07992,7,7,TRUE,1,0.9553,0.8662,0.9914
"MYLU","77162_NE",77162,"NE","Kootenay Region",50.95478,-118.09975,5,5,TRUE,1,0.898,0.7993,0.9651
"MYLU","77162_SW",77162,"SW","Kootenay Region",50.886,-118.10586,8,8,TRUE,1,0.9008,0.815,0.9551
"MYLU","79018_NE",79018,"NE","Kootenay Region",50.2021,-116.91007,8,8,TRUE,1,0.8707,0.7943,0.9289
"MYLU","79018_NW",79018,"NW","Kootenay Region",50.19383,-116.94752,8,8,TRUE,1,0.8962,0.8101,0.9519
"MYLU","79018_SE",79018,"SE","Kootenay Region",50.18723,-116.90419,8,5,TRUE,0.6372,0.7803,0.6227,0.8858
"MYLU","79018_SW",79018,"SW","Kootenay Region",50.17771,-116.95968,7,7,TRUE,1,0.9358,0.8642,0.9773
"MYLU","86074_NE",86074,"NE","South Coastal Region",49.23087,-122.3056,7,4,TRUE,0.5727,0.7437,0.5885,0.8624
"MYLU","86074_NW",86074,"NW","South Coastal Region",49.18442,-122.40331,3,3,TRUE,1,0.9093,0.8483,0.9535
"MYLU","86074_SE",86074,"SE","South Coastal Region",49.16962,-122.3193,4,4,TRUE,1,0.9314,0.8591,0.9754
"MYLU","86074_SW",86074,"SW","South Coastal Region",49.14174,-122.38204,6,5,TRUE,0.8463,0.8627,0.7857,0.9195
"MYLU","89962_NE",89962,"NE","Kootenay Region",49.07682,-117.5986,3,3,TRUE,1,0.8974,0.8222,0.9485
"MYLU","89962_SE",89962,"SE","Kootenay Region",49.00974,-117.57236,3,3,TRUE,1,0.9183,0.8398,0.9666
"MYLU","89962_SW",89962,"SW","Kootenay Region",49.0077,-117.63034,3,3,TRUE,1,0.8949,0.7804,0.9596
"MYLU","93290_NE",93290,"NE","Okanagan Region",49.44361,-119.56535,6,6,TRUE,1,0.9313,0.8789,0.9666
"MYLU","93290_NW",93290,"NW","Okanagan Region",49.41531,-119.6018,9,9,TRUE,1,0.8918,0.8274,0.9398
"MYLU","93290_SE",93290,"SE","Okanagan Region",49.38433,-119.56165,8,8,TRUE,1,0.9331,0.8666,0.9729
"MYLU","93290_SW",93290,"SW","Okanagan Region",49.37943,-119.59374,9,8,TRUE,0.8893,0.8622,0.7806,0.9252
"MYLU","94522_NW",94522,"NW","Northern Region",53.10732,-131.86467,3,3,TRUE,1,0.9604,0.9023,0.9887
"MYLU","94522_SE",94522,"SE","Northern Region",53.08196,-131.77925,3,2,TRUE,0.8523,0.9486,0.8753,0.986
"MYLU","9466_NE",9466,"NE","Northern Region",57.34435,-125.50932,2,2,TRUE,1,0.9745,0.9403,0.9926
"MYLU","9466_NW",9466,"NW","Northern Region",57.3459,-125.55037,3,3,TRUE,1,0.9833,0.9485,0.9973
"MYLU","9466_SE",9466,"SE","Northern Region",57.31575,-125.49037,3,3,TRUE,1,0.9139,0.8308,0.9689
"MYLU","9466_SW",9466,"SW","Northern Region",57.29483,-125.51474,3,3,TRUE,1,0.9739,0.9434,0.9913
"MYLU","986_NE",986,"NE","Northern Region",53.188,-121.30225,8,8,TRUE,1,0.9891,0.9619,0.9987
"MYLU","986_SE",986,"SE","Northern Region",53.1392,-121.2577,6,6,TRUE,1,0.9814,0.9504,0.9959
