"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYEV","230186_NE",230186,"NE","Okanagan Region",49.01457,-121.07198,5,5,TRUE,1,0.7925,0.6668,0.8888
"MYEV","230186_SE",230186,"SE","Okanagan Region",48.97511,-121.08329,6,6,TRUE,1,0.7229,0.5008,0.8822
"MYEV","241002_NE",241002,"NE","Kootenay Region",51.03817,-118.1357,9,5,TRUE,0.6623,0.8248,0.7236,0.9141
"MYEV","241002_NW",241002,"NW","Kootenay Region",51.01597,-118.20292,9,8,TRUE,0.9018,0.8586,0.7743,0.923
"MYEV","243562_NE",243562,"NE","Kootenay Region",49.69966,-115.98498,7,7,TRUE,1,0.9019,0.8277,0.9588
"MYEV","243562_SE",243562,"SE","Kootenay Region",49.65068,-115.94692,6,3,TRUE,0.73,0.858,0.7889,0.9173
"MYEV","252394_NW",252394,"NW","South Coastal Region",48.79865,-125.16568,2,2,TRUE,1,0.6737,0.5418,0.7893
"MYEV","26170_NE",26170,"NE","Northern Region",53.62052,-132.20883,4,4,TRUE,1,0.7112,0.5609,0.831
"MYEV","26170_NW",26170,"NW","Northern Region",53.60452,-132.28837,3,3,TRUE,1,0.7306,0.5705,0.8554
"MYEV","26170_SE",26170,"SE","Northern Region",53.58901,-132.17695,4,4,TRUE,1,0.6907,0.5354,0.817
"MYEV","26170_SW",26170,"SW","Northern Region",53.56895,-132.23042,4,4,TRUE,1,0.7217,0.5265,0.8722
"MYEV","265749_NE",265749,"NE","Okanagan Region",49.15892,-119.03758,6,5,TRUE,0.9559,0.8901,0.7889,0.9603
"MYEV","265749_NW",265749,"NW","Okanagan Region",49.16674,-119.10324,8,8,TRUE,1,0.8599,0.7806,0.9244
"MYEV","265749_SE",265749,"SE","Okanagan Region",49.11153,-118.97698,8,8,TRUE,1,0.8382,0.7607,0.9051
"MYEV","265749_SW",265749,"SW","Okanagan Region",49.11337,-119.05299,8,6,TRUE,0.7966,0.8978,0.8054,0.9646
"MYEV","268521_NE",268521,"NE","Kootenay Region",49.49916,-115.03962,6,5,TRUE,0.871,0.8733,0.808,0.9296
"MYEV","268521_NW",268521,"NW","Kootenay Region",49.48855,-115.09812,6,5,TRUE,0.8956,0.8599,0.7972,0.9149
"MYEV","268521_SE",268521,"SE","Kootenay Region",49.44083,-115.05634,7,6,TRUE,0.8896,0.8795,0.7928,0.9469
"MYEV","269777_NW",269777,"NW","Northern Region",57.04083,-122.86281,4,4,TRUE,1,0.7629,0.6452,0.8725
"MYEV","269777_SW",269777,"SW","Northern Region",57.01497,-122.80521,4,4,TRUE,1,0.7647,0.6777,0.8428
"MYEV","271731_SW",271731,"SW","Kootenay Region",51.24146,-117.64962,9,6,TRUE,0.7482,0.8402,0.758,0.9062
"MYEV","273050_SE",273050,"SE","South Coastal Region",49.00511,-125.65145,3,2,TRUE,0.724,0.636,0.4847,0.7631
"MYEV","283586_NE",283586,"NE","Northern Region",54.3558,-128.5366,6,0,FALSE,0.0364,0.7697,0.5804,0.9065
"MYEV","283586_NW",283586,"NW","Northern Region",54.3321,-128.6266,8,7,TRUE,0.9752,0.7898,0.6433,0.8963
"MYEV","283586_SE",283586,"SE","Northern Region",54.31162,-128.54374,8,7,TRUE,0.9427,0.7971,0.6531,0.8985
"MYEV","283586_SW",283586,"SW","Northern Region",54.2946,-128.581,8,6,TRUE,0.8369,0.78,0.6032,0.9075
"MYEV","294832_NE",294832,"NE","Northern Region",56.3348,-120.97877,8,3,TRUE,0.4808,0.7764,0.6885,0.8563
"MYEV","294832_NW",294832,"NW","Northern Region",56.33264,-121.00747,8,2,TRUE,0.3014,0.7705,0.6921,0.8434
"MYEV","294832_SE",294832,"SE","Northern Region",56.30206,-120.94608,6,1,TRUE,0.263,0.7337,0.6382,0.8195
"MYEV","294832_SW",294832,"SW","Northern Region",56.30496,-121.00198,7,4,TRUE,0.6505,0.7238,0.6091,0.8226
"MYEV","317428_NE",317428,"NE","South Coastal Region",49.06292,-120.79944,8,7,TRUE,0.8985,0.7941,0.6979,0.8841
"MYEV","317428_NW",317428,"NW","South Coastal Region",49.06417,-120.90943,8,6,TRUE,0.7773,0.7348,0.6111,0.862
"MYEV","317428_SE",317428,"SE","South Coastal Region",49.06053,-120.77309,7,6,TRUE,0.9027,0.8052,0.7088,0.894
"MYEV","317428_SW",317428,"SW","South Coastal Region",49.04617,-120.85085,6,5,TRUE,0.8587,0.7877,0.6721,0.8982
"MYEV","326072_NE",326072,"NE","South Coastal Region",49.09743,-122.51957,7,3,TRUE,0.6873,0.6139,0.4861,0.7293
"MYEV","326072_NW",326072,"NW","South Coastal Region",49.05235,-122.58989,9,8,TRUE,0.9718,0.6236,0.4933,0.7388
"MYEV","326072_SE",326072,"SE","South Coastal Region",49.0144,-122.52755,6,5,TRUE,0.9581,0.6202,0.4926,0.734
"MYEV","326072_SW",326072,"SW","South Coastal Region",49.01082,-122.58104,9,8,TRUE,0.9537,0.7167,0.601,0.8182
"MYEV","37274_NE",37274,"NE","Northern Region",53.08874,-119.20318,6,4,TRUE,0.7776,0.7843,0.6733,0.8801
"MYEV","37274_SE",37274,"SE","Northern Region",53.05051,-119.21418,5,5,TRUE,1,0.7546,0.6652,0.8349
"MYEV","37274_SW",37274,"SW","Northern Region",53.03564,-119.22895,6,2,TRUE,0.5294,0.7342,0.6225,0.8306
"MYEV","38442_NW",38442,"NW","Okanagan Region",51.51999,-122.28978,6,5,TRUE,0.9172,0.7904,0.6828,0.8783
"MYEV","38442_SW",38442,"SW","Okanagan Region",51.50238,-122.28992,7,4,TRUE,0.725,0.7948,0.6904,0.8812
"MYEV","42026_NE",42026,"NE","Northern Region",55.85527,-121.65345,3,2,TRUE,0.7439,0.7779,0.7042,0.8459
"MYEV","42026_NW",42026,"NW","Northern Region",55.83616,-121.71691,3,3,TRUE,1,0.7593,0.6792,0.8313
"MYEV","42026_SE",42026,"SE","Northern Region",55.81797,-121.66405,3,1,TRUE,0.5063,0.7921,0.7197,0.8579
"MYEV","42026_SW",42026,"SW","Northern Region",55.81131,-121.70131,3,1,TRUE,0.3792,0.7875,0.7136,0.8546
"MYEV","47210_NW",47210,"NW","Okanagan Region",49.84159,-119.9783,3,3,TRUE,1,0.8921,0.7899,0.9647
"MYEV","47210_SE",47210,"SE","Okanagan Region",49.79638,-119.86985,3,3,TRUE,1,0.8853,0.8002,0.9505
"MYEV","47210_SW",47210,"SW","Okanagan Region",49.79097,-119.95267,2,2,TRUE,1,0.8516,0.7785,0.9155
"MYEV","47322_NE",47322,"NE","Northern Region",55.69808,-120.43213,8,7,TRUE,0.9054,0.8049,0.7217,0.8801
"MYEV","47322_NW",47322,"NW","Northern Region",55.70016,-120.48989,6,4,TRUE,0.7399,0.7604,0.6791,0.8351
"MYEV","47322_SE",47322,"SE","Northern Region",55.64597,-120.40102,5,4,TRUE,0.8768,0.7975,0.7067,0.8782
"MYEV","47322_SW",47322,"SW","Northern Region",55.65446,-120.49465,8,8,TRUE,1,0.7963,0.7278,0.8593
"MYEV","57322_NE",57322,"NE","South Coastal Region",49.09454,-122.09881,7,2,TRUE,0.2948,0.5982,0.4483,0.7294
"MYEV","57322_NW",57322,"NW","South Coastal Region",49.07915,-122.16077,7,2,TRUE,0.3022,0.714,0.6122,0.8092
"MYEV","57322_SE",57322,"SE","South Coastal Region",49.0141,-122.09198,7,3,TRUE,0.5308,0.6526,0.4938,0.7897
"MYEV","57322_SW",57322,"SW","South Coastal Region",49.01663,-122.15131,7,4,TRUE,0.5973,0.7274,0.5989,0.8319
"MYEV","58842_NW",58842,"NW","Northern Region",54.79952,-121.1886,2,2,TRUE,1,0.8392,0.7166,0.9358
"MYEV","58842_SE",58842,"SE","Northern Region",54.73781,-121.16052,2,2,TRUE,1,0.8512,0.7385,0.9396
"MYEV","58842_SW",58842,"SW","Northern Region",54.75716,-121.25541,2,0,FALSE,0.0673,0.8442,0.7245,0.9376
"MYEV","5994_NE",5994,"NE","Kootenay Region",49.26067,-115.24894,5,5,TRUE,1,0.8896,0.8276,0.9383
"MYEV","5994_SE",5994,"SE","Kootenay Region",49.21228,-115.26277,5,5,TRUE,1,0.8695,0.7975,0.9278
"MYEV","60586_NW",60586,"NW","Kootenay Region",50.93041,-116.39001,6,6,TRUE,1,0.8612,0.7955,0.9166
"MYEV","60586_SW",60586,"SW","Kootenay Region",50.90342,-116.39335,6,5,TRUE,0.8906,0.8824,0.7941,0.9495
"MYEV","6202_NE",6202,"NE","South Coastal Region",48.53741,-123.50119,6,4,TRUE,0.7658,0.7233,0.6314,0.8092
"MYEV","6202_NW",6202,"NW","South Coastal Region",48.50788,-123.60088,6,3,TRUE,0.7804,0.8209,0.7287,0.898
"MYEV","6202_SE",6202,"SE","South Coastal Region",48.48934,-123.5079,4,2,TRUE,0.5834,0.7054,0.6193,0.7861
"MYEV","6202_SW",6202,"SW","South Coastal Region",48.48637,-123.54913,7,7,TRUE,1,0.653,0.543,0.7541
"MYEV","70250_NW",70250,"NW","Kootenay Region",51.24583,-116.91793,6,6,TRUE,1,0.8512,0.7727,0.9147
"MYEV","70250_SW",70250,"SW","Kootenay Region",51.20982,-116.89974,4,1,TRUE,0.5121,0.8733,0.8113,0.9254
"MYEV","73002_NE",73002,"NE","Okanagan Region",50.85067,-121.87219,8,3,TRUE,0.4434,0.7989,0.6883,0.8868
"MYEV","73002_SE",73002,"SE","Okanagan Region",50.82484,-121.86896,9,2,TRUE,0.2647,0.7702,0.6287,0.884
"MYEV","73002_SW",73002,"SW","Okanagan Region",50.80422,-121.87782,9,5,TRUE,0.6714,0.7991,0.7007,0.8833
"MYEV","73786_NW",73786,"NW","South Coastal Region",49.12334,-123.06198,9,0,FALSE,0.01,0.5875,0.4492,0.7126
"MYEV","73786_SE",73786,"SE","South Coastal Region",49.12604,-123.00163,9,1,TRUE,0.1646,0.5313,0.3566,0.6972
"MYEV","73786_SW",73786,"SW","South Coastal Region",49.10823,-123.07992,7,0,FALSE,0.0786,0.7181,0.5507,0.8497
"MYEV","77162_NE",77162,"NE","Kootenay Region",50.95478,-118.09975,5,3,TRUE,0.6461,0.7963,0.6814,0.902
"MYEV","77162_SW",77162,"SW","Kootenay Region",50.886,-118.10586,8,8,TRUE,1,0.8603,0.767,0.9265
"MYEV","79018_NE",79018,"NE","Kootenay Region",50.2021,-116.91007,8,8,TRUE,1,0.8659,0.7994,0.9218
"MYEV","79018_NW",79018,"NW","Kootenay Region",50.19383,-116.94752,8,8,TRUE,1,0.855,0.7514,0.9255
"MYEV","79018_SE",79018,"SE","Kootenay Region",50.18723,-116.90419,8,5,TRUE,0.7262,0.8926,0.8121,0.9531
"MYEV","79018_SW",79018,"SW","Kootenay Region",50.17771,-116.95968,7,6,TRUE,0.9158,0.8759,0.7968,0.9331
"MYEV","86074_NE",86074,"NE","South Coastal Region",49.23087,-122.3056,7,3,TRUE,0.5677,0.7963,0.6553,0.8914
"MYEV","86074_NW",86074,"NW","South Coastal Region",49.18442,-122.40331,3,1,TRUE,0.4224,0.6959,0.5971,0.7883
"MYEV","86074_SE",86074,"SE","South Coastal Region",49.16962,-122.3193,4,4,TRUE,1,0.7668,0.6611,0.8552
"MYEV","86074_SW",86074,"SW","South Coastal Region",49.14174,-122.38204,6,4,TRUE,0.7258,0.6325,0.5141,0.744
"MYEV","89962_NE",89962,"NE","Kootenay Region",49.07682,-117.5986,3,2,TRUE,0.79,0.8471,0.7532,0.9171
"MYEV","89962_SE",89962,"SE","Kootenay Region",49.00974,-117.57236,3,3,TRUE,1,0.8598,0.7698,0.9246
"MYEV","89962_SW",89962,"SW","Kootenay Region",49.0077,-117.63034,3,3,TRUE,1,0.8372,0.6921,0.9254
"MYEV","93290_NE",93290,"NE","Okanagan Region",49.44361,-119.56535,6,4,TRUE,0.7802,0.8254,0.7388,0.898
"MYEV","93290_NW",93290,"NW","Okanagan Region",49.41531,-119.6018,9,7,TRUE,0.7887,0.7923,0.6906,0.8779
"MYEV","93290_SE",93290,"SE","Okanagan Region",49.38433,-119.56165,8,6,TRUE,0.8299,0.8093,0.6969,0.8967
"MYEV","93290_SW",93290,"SW","Okanagan Region",49.37943,-119.59374,9,3,TRUE,0.3932,0.7771,0.6573,0.8738
"MYEV","94522_NW",94522,"NW","Northern Region",53.10732,-131.86467,3,2,TRUE,0.841,0.7579,0.6117,0.8717
"MYEV","94522_SE",94522,"SE","Northern Region",53.08196,-131.77925,3,3,TRUE,1,0.7207,0.555,0.8546
"MYEV","9466_NE",9466,"NE","Northern Region",57.34435,-125.50932,2,2,TRUE,1,0.831,0.751,0.9008
"MYEV","9466_NW",9466,"NW","Northern Region",57.3459,-125.55037,3,3,TRUE,1,0.8361,0.7381,0.9188
"MYEV","9466_SE",9466,"SE","Northern Region",57.31575,-125.49037,3,3,TRUE,1,0.7749,0.6667,0.8697
"MYEV","9466_SW",9466,"SW","Northern Region",57.29483,-125.51474,3,3,TRUE,1,0.8048,0.7352,0.8681
"MYEV","986_NE",986,"NE","Northern Region",53.188,-121.30225,8,6,TRUE,0.8163,0.8174,0.7037,0.916
"MYEV","986_SE",986,"SE","Northern Region",53.1392,-121.2577,6,4,TRUE,0.8023,0.8058,0.702,0.8926
