"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"COTO","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2021,TRUE,4,1,1,0.5372,0.361,0.7275
"COTO","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2022,TRUE,4,1,1,0.5219,0.3334,0.7241
"COTO","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2023,FALSE,0,NA,NA,0.552,0.3615,0.7467
"COTO","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2024,TRUE,4,1,1,0.5481,0.3431,0.7614
"COTO","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2025,TRUE,4,1,1,0.5553,0.3451,0.774
"COTO","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2017,FALSE,0,NA,NA,0.4603,0.1408,0.8379
"COTO","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2018,TRUE,3,1,1,0.4365,0.2177,0.7001
"COTO","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2019,TRUE,4,1,1,0.4507,0.2714,0.6653
"COTO","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2020,TRUE,4,1,1,0.4964,0.3207,0.6894
"COTO","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2021,TRUE,4,1,1,0.5633,0.3924,0.7385
"COTO","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2022,TRUE,4,1,1,0.5639,0.3837,0.7414
"COTO","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2023,FALSE,0,NA,NA,0.5889,0.4033,0.7686
"COTO","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2024,TRUE,4,1,1,0.5907,0.3884,0.7828
"COTO","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2025,TRUE,4,1,1,0.5997,0.3927,0.7971
"COTO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2017,FALSE,0,NA,NA,0.376,0.1318,0.6974
"COTO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2018,TRUE,4,0,0.1444,0.3687,0.2002,0.5517
"COTO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2019,TRUE,4,0,0.1622,0.386,0.2404,0.5406
"COTO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2020,TRUE,4,0,0.3702,0.4454,0.305,0.5978
"COTO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2021,TRUE,4,1,1,0.5277,0.3869,0.6807
"COTO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2022,TRUE,2,0,0.5536,0.508,0.3594,0.6665
"COTO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2023,FALSE,0,NA,NA,0.5331,0.3829,0.6928
"COTO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2024,TRUE,4,0,0.2513,0.5261,0.36,0.7074
"COTO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2025,TRUE,4,0,0.2238,0.5317,0.3578,0.7158
"COTO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2017,FALSE,0,NA,NA,0.0764,0.0055,0.3066
"COTO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2018,TRUE,3,0,0.0082,0.0263,0.0027,0.1011
"COTO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2019,FALSE,0,NA,NA,0.0167,0.0014,0.0688
"COTO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2020,TRUE,3,0,0.0011,0.0151,0.0012,0.0599
"COTO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2021,TRUE,4,0,7e-04,0.0159,0.0015,0.0587
"COTO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2022,TRUE,3,0,2e-04,0.0136,0.0011,0.0542
"COTO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2023,TRUE,4,0,0,0.0136,0.001,0.055
"COTO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2024,FALSE,0,NA,NA,0.0129,9e-04,0.0535
"COTO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2025,TRUE,4,0,2e-04,0.0126,8e-04,0.0539
"COTO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2017,FALSE,0,NA,NA,0.329,0.0148,0.9098
"COTO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2018,TRUE,2,0,0.0124,0.0543,0.0036,0.2454
"COTO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2019,TRUE,3,0,0.0018,0.028,0.0013,0.1683
"COTO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2020,TRUE,3,0,0.0022,0.0233,0.0011,0.141
"COTO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2021,TRUE,4,0,9e-04,0.0235,0.0014,0.1268
"COTO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2022,TRUE,3,0,0.0011,0.0184,0.001,0.1059
"COTO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2023,TRUE,4,0,2e-04,0.0177,9e-04,0.0986
"COTO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2024,TRUE,4,0,2e-04,0.0161,9e-04,0.0923
"COTO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2025,TRUE,4,0,4e-04,0.0153,8e-04,0.0848
"COTO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2017,FALSE,0,NA,NA,0.1644,0.0129,0.5534
"COTO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2018,TRUE,2,0,0.006,0.0487,0.0043,0.1821
"COTO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2019,TRUE,3,0,0.0013,0.0288,0.0019,0.1237
"COTO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2020,FALSE,0,NA,NA,0.0245,0.0015,0.1092
"COTO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2021,TRUE,2,0,0.0018,0.0239,0.0017,0.1017
"COTO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2022,TRUE,4,0,2e-04,0.0198,0.0012,0.0963
"COTO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2023,TRUE,4,0,2e-04,0.0191,0.0011,0.0912
"COTO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2024,TRUE,3,0,2e-04,0.0176,9e-04,0.0845
"COTO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2025,TRUE,4,0,0,0.0169,9e-04,0.0815
"COTO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2017,FALSE,0,NA,NA,0.1389,0.0118,0.4775
"COTO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2018,TRUE,3,0,0.0091,0.0268,0.0043,0.0848
"COTO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2019,TRUE,3,0,0.006,0.0209,0.0025,0.0653
"COTO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2020,TRUE,3,0,0.0104,0.0245,0.0031,0.0795
"COTO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2021,TRUE,2,0,0.0147,0.0352,0.0045,0.1123
"COTO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2022,TRUE,2,0,0.0073,0.0256,0.0034,0.0787
"COTO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2023,TRUE,4,0,0.0053,0.0263,0.0034,0.0823
"COTO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2024,TRUE,3,0,0.0071,0.0248,0.0032,0.0778
"COTO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2025,TRUE,4,0,0.0031,0.0237,0.003,0.0716
"COTO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2017,TRUE,4,0,0.2622,0.653,0.3453,0.9078
"COTO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2018,TRUE,2,0,0.1156,0.518,0.2174,0.7577
"COTO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2019,TRUE,4,0,0.0418,0.5094,0.2925,0.7183
"COTO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2020,TRUE,4,0,0.0758,0.5606,0.3719,0.7454
"COTO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2021,TRUE,4,0,0.08,0.6296,0.4503,0.7963
"COTO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2022,TRUE,4,0,0.0607,0.6029,0.4132,0.7782
"COTO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2023,TRUE,4,0,0.0531,0.6262,0.4375,0.7952
"COTO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2024,TRUE,4,0,0.0776,0.6176,0.4154,0.7989
"COTO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2025,TRUE,3,0,0.1469,0.6236,0.4215,0.8082
"COTO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2017,TRUE,4,1,1,0.7814,0.3762,0.9839
"COTO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2018,FALSE,0,NA,NA,0.6294,0.2927,0.8746
"COTO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2019,TRUE,4,0,0.1249,0.6025,0.3265,0.8364
"COTO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2020,TRUE,4,0,0.122,0.6289,0.4018,0.8354
"COTO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2021,TRUE,4,0,0.16,0.6747,0.4588,0.8612
"COTO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2022,FALSE,0,NA,NA,0.6575,0.4321,0.8523
"COTO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2023,FALSE,0,NA,NA,0.6731,0.4452,0.8664
"COTO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2024,FALSE,0,NA,NA,0.6666,0.4209,0.8691
