"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"LANO","265749_SE",265749,"SE","Okanagan Region",49.11153,-118.97698,8,8,TRUE,1,0.9371,0.8909,0.969
"LANO","265749_SW",265749,"SW","Okanagan Region",49.11337,-119.05299,8,8,TRUE,1,0.9289,0.8539,0.9753
"LANO","268521_NE",268521,"NE","Kootenay Region",49.49916,-115.03962,6,6,TRUE,1,0.848,0.7591,0.9152
"LANO","268521_NW",268521,"NW","Kootenay Region",49.48855,-115.09812,6,6,TRUE,1,0.7695,0.68,0.8435
"LANO","268521_SE",268521,"SE","Kootenay Region",49.44083,-115.05634,7,6,TRUE,0.8823,0.8842,0.788,0.9504
"LANO","269777_NW",269777,"NW","Northern Region",57.04083,-122.86281,4,0,FALSE,0.006,0.416,0.2439,0.5954
"LANO","269777_SW",269777,"SW","Northern Region",57.01497,-122.80521,4,1,TRUE,0.2556,0.6191,0.4862,0.739
"LANO","271731_SW",271731,"SW","Kootenay Region",51.24146,-117.64962,9,3,TRUE,0.3683,0.7431,0.6397,0.8295
"LANO","273050_SE",273050,"SE","South Coastal Region",49.00511,-125.65145,3,0,FALSE,0.0861,0.9271,0.8576,0.9709
"LANO","283586_NE",283586,"NE","Northern Region",54.3558,-128.5366,6,3,TRUE,0.5007,0.8894,0.7678,0.9621
"LANO","283586_NW",283586,"NW","Northern Region",54.3321,-128.6266,8,7,TRUE,0.9185,0.9109,0.8313,0.9637
"LANO","283586_SE",283586,"SE","Northern Region",54.31162,-128.54374,8,8,TRUE,1,0.9281,0.846,0.9742
"LANO","283586_SW",283586,"SW","Northern Region",54.2946,-128.581,8,7,TRUE,0.9488,0.8705,0.7362,0.9533
"LANO","294832_NE",294832,"NE","Northern Region",56.3348,-120.97877,8,8,TRUE,1,0.7837,0.6778,0.8695
"LANO","294832_NW",294832,"NW","Northern Region",56.33264,-121.00747,8,6,TRUE,0.8196,0.7677,0.672,0.848
"LANO","294832_SE",294832,"SE","Northern Region",56.30206,-120.94608,6,5,TRUE,0.8387,0.6619,0.5306,0.7703
"LANO","294832_SW",294832,"SW","Northern Region",56.30496,-121.00198,7,7,TRUE,1,0.6027,0.4427,0.7387
"LANO","317428_NE",317428,"NE","South Coastal Region",49.06292,-120.79944,8,8,TRUE,1,0.7743,0.5857,0.9045
"LANO","317428_NW",317428,"NW","South Coastal Region",49.06417,-120.90943,8,5,TRUE,0.6289,0.6618,0.3822,0.8701
"LANO","317428_SE",317428,"SE","South Coastal Region",49.06053,-120.77309,7,7,TRUE,1,0.7832,0.5971,0.9129
"LANO","317428_SW",317428,"SW","South Coastal Region",49.04617,-120.85085,6,6,TRUE,1,0.786,0.5769,0.9202
"LANO","326072_NE",326072,"NE","South Coastal Region",49.09743,-122.51957,7,7,TRUE,1,0.91,0.83,0.9632
"LANO","326072_NW",326072,"NW","South Coastal Region",49.05235,-122.58989,9,9,TRUE,1,0.9139,0.84,0.9644
"LANO","326072_SE",326072,"SE","South Coastal Region",49.0144,-122.52755,6,5,TRUE,0.9659,0.9194,0.8493,0.9666
"LANO","326072_SW",326072,"SW","South Coastal Region",49.01082,-122.58104,9,9,TRUE,1,0.956,0.8987,0.9867
"LANO","37274_NE",37274,"NE","Northern Region",53.08874,-119.20318,6,2,TRUE,0.3491,0.6666,0.5191,0.8027
"LANO","37274_SE",37274,"SE","Northern Region",53.05051,-119.21418,5,5,TRUE,1,0.688,0.5527,0.8064
"LANO","37274_SW",37274,"SW","Northern Region",53.03564,-119.22895,6,6,TRUE,1,0.5987,0.4416,0.7357
"LANO","38442_NW",38442,"NW","Okanagan Region",51.51999,-122.28978,6,6,TRUE,1,0.9502,0.9114,0.9766
"LANO","38442_SW",38442,"SW","Okanagan Region",51.50238,-122.28992,7,7,TRUE,1,0.9516,0.9135,0.9776
"LANO","42026_NE",42026,"NE","Northern Region",55.85527,-121.65345,3,2,TRUE,0.6839,0.7592,0.6612,0.8412
"LANO","42026_NW",42026,"NW","Northern Region",55.83616,-121.71691,3,3,TRUE,1,0.7343,0.6288,0.8242
"LANO","42026_SE",42026,"SE","Northern Region",55.81797,-121.66405,3,3,TRUE,1,0.7969,0.7068,0.8713
"LANO","42026_SW",42026,"SW","Northern Region",55.81131,-121.70131,3,2,TRUE,0.6827,0.7803,0.691,0.8548
"LANO","47210_NW",47210,"NW","Okanagan Region",49.84159,-119.9783,3,3,TRUE,1,0.8883,0.7745,0.9602
"LANO","47210_SE",47210,"SE","Okanagan Region",49.79638,-119.86985,3,3,TRUE,1,0.9085,0.8307,0.9616
"LANO","47210_SW",47210,"SW","Okanagan Region",49.79097,-119.95267,2,2,TRUE,1,0.864,0.775,0.9321
"LANO","47322_NE",47322,"NE","Northern Region",55.69808,-120.43213,8,4,TRUE,0.511,0.672,0.5501,0.7815
"LANO","47322_NW",47322,"NW","Northern Region",55.70016,-120.48989,6,3,TRUE,0.502,0.7033,0.5956,0.7944
"LANO","47322_SE",47322,"SE","Northern Region",55.64597,-120.40102,5,3,TRUE,0.6098,0.6592,0.5239,0.7803
"LANO","47322_SW",47322,"SW","Northern Region",55.65446,-120.49465,8,4,TRUE,0.5278,0.7807,0.6955,0.8516
"LANO","57322_NE",57322,"NE","South Coastal Region",49.09454,-122.09881,7,7,TRUE,1,0.9186,0.8354,0.9691
"LANO","57322_NW",57322,"NW","South Coastal Region",49.07915,-122.16077,7,7,TRUE,1,0.9585,0.9145,0.985
"LANO","57322_SE",57322,"SE","South Coastal Region",49.0141,-122.09198,7,6,TRUE,0.8839,0.8608,0.694,0.9529
"LANO","57322_SW",57322,"SW","South Coastal Region",49.01663,-122.15131,7,6,TRUE,0.8643,0.9619,0.9057,0.9901
"LANO","58842_NW",58842,"NW","Northern Region",54.79952,-121.1886,2,0,FALSE,0.0016,0.7697,0.5907,0.9007
"LANO","58842_SE",58842,"SE","Northern Region",54.73781,-121.16052,2,2,TRUE,1,0.7212,0.5353,0.8699
"LANO","58842_SW",58842,"SW","Northern Region",54.75716,-121.25541,2,1,TRUE,0.5207,0.6894,0.483,0.8558
"LANO","5994_NE",5994,"NE","Kootenay Region",49.26067,-115.24894,5,4,TRUE,0.8002,0.8822,0.8236,0.9298
"LANO","5994_SE",5994,"SE","Kootenay Region",49.21228,-115.26277,5,4,TRUE,0.8,0.8052,0.7183,0.8803
"LANO","60586_NW",60586,"NW","Kootenay Region",50.93041,-116.39001,6,6,TRUE,1,0.8421,0.7703,0.8998
"LANO","60586_SW",60586,"SW","Kootenay Region",50.90342,-116.39335,6,3,TRUE,0.5789,0.8965,0.8103,0.9575
"LANO","6202_NE",6202,"NE","South Coastal Region",48.53741,-123.50119,6,5,TRUE,0.9061,0.9309,0.8733,0.9704
"LANO","6202_NW",6202,"NW","South Coastal Region",48.50788,-123.60088,6,6,TRUE,1,0.9236,0.8493,0.9701
"LANO","6202_SE",6202,"SE","South Coastal Region",48.48934,-123.5079,4,4,TRUE,1,0.9389,0.8845,0.975
"LANO","6202_SW",6202,"SW","South Coastal Region",48.48637,-123.54913,7,7,TRUE,1,0.942,0.8899,0.976
"LANO","70250_NW",70250,"NW","Kootenay Region",51.24583,-116.91793,6,6,TRUE,1,0.8094,0.7256,0.8768
"LANO","70250_SW",70250,"SW","Kootenay Region",51.20982,-116.89974,4,1,TRUE,0.3223,0.8686,0.806,0.9208
"LANO","73002_NE",73002,"NE","Okanagan Region",50.85067,-121.87219,8,7,TRUE,0.8808,0.9377,0.8922,0.9695
"LANO","73002_SE",73002,"SE","Okanagan Region",50.82484,-121.86896,9,9,TRUE,1,0.9391,0.8676,0.9786
"LANO","73002_SW",73002,"SW","Okanagan Region",50.80422,-121.87782,9,9,TRUE,1,0.9286,0.8691,0.9667
"LANO","73786_NW",73786,"NW","South Coastal Region",49.12334,-123.06198,9,9,TRUE,1,0.9249,0.8545,0.9707
"LANO","73786_SE",73786,"SE","South Coastal Region",49.12604,-123.00163,9,9,TRUE,1,0.8901,0.7639,0.9623
"LANO","73786_SW",73786,"SW","South Coastal Region",49.10823,-123.07992,7,7,TRUE,1,0.9654,0.8991,0.9929
"LANO","77162_NE",77162,"NE","Kootenay Region",50.95478,-118.09975,5,2,TRUE,0.4092,0.5243,0.3391,0.6947
"LANO","77162_SW",77162,"SW","Kootenay Region",50.886,-118.10586,8,8,TRUE,1,0.899,0.8383,0.9436
"LANO","79018_NE",79018,"NE","Kootenay Region",50.2021,-116.91007,8,8,TRUE,1,0.7831,0.6839,0.8609
"LANO","79018_NW",79018,"NW","Kootenay Region",50.19383,-116.94752,8,8,TRUE,1,0.8637,0.792,0.9221
"LANO","79018_SE",79018,"SE","Kootenay Region",50.18723,-116.90419,8,8,TRUE,1,0.843,0.7054,0.93
"LANO","79018_SW",79018,"SW","Kootenay Region",50.17771,-116.95968,7,7,TRUE,1,0.9067,0.851,0.9496
"LANO","86074_NE",86074,"NE","South Coastal Region",49.23087,-122.3056,7,7,TRUE,1,0.9292,0.847,0.9764
"LANO","86074_NW",86074,"NW","South Coastal Region",49.18442,-122.40331,3,3,TRUE,1,0.9542,0.9075,0.9829
"LANO","86074_SE",86074,"SE","South Coastal Region",49.16962,-122.3193,4,4,TRUE,1,0.9598,0.9004,0.9886
"LANO","86074_SW",86074,"SW","South Coastal Region",49.14174,-122.38204,6,6,TRUE,1,0.9311,0.8664,0.9732
"LANO","89962_NE",89962,"NE","Kootenay Region",49.07682,-117.5986,3,3,TRUE,1,0.8219,0.7367,0.8912
"LANO","89962_SE",89962,"SE","Kootenay Region",49.00974,-117.57236,3,3,TRUE,1,0.9084,0.8438,0.9553
"LANO","89962_SW",89962,"SW","Kootenay Region",49.0077,-117.63034,3,3,TRUE,1,0.8622,0.7708,0.9311
"LANO","93290_NE",93290,"NE","Okanagan Region",49.44361,-119.56535,6,6,TRUE,1,0.9316,0.8849,0.9656
"LANO","93290_NW",93290,"NW","Okanagan Region",49.41531,-119.6018,9,9,TRUE,1,0.9474,0.9072,0.9748
"LANO","93290_SE",93290,"SE","Okanagan Region",49.38433,-119.56165,8,8,TRUE,1,0.9613,0.9257,0.9842
"LANO","93290_SW",93290,"SW","Okanagan Region",49.37943,-119.59374,9,8,TRUE,0.8951,0.9053,0.8345,0.9528
"LANO","94522_NW",94522,"NW","Northern Region",53.10732,-131.86467,3,3,TRUE,1,0.9215,0.8546,0.9654
"LANO","94522_SE",94522,"SE","Northern Region",53.08196,-131.77925,3,3,TRUE,1,0.9015,0.8046,0.9616
"LANO","9466_NE",9466,"NE","Northern Region",57.34435,-125.50932,2,0,FALSE,0.0186,0.8182,0.7217,0.8944
"LANO","9466_NW",9466,"NW","Northern Region",57.3459,-125.55037,3,3,TRUE,1,0.8547,0.7318,0.9364
"LANO","9466_SE",9466,"SE","Northern Region",57.31575,-125.49037,3,2,TRUE,0.6676,0.6836,0.518,0.8195
"LANO","9466_SW",9466,"SW","Northern Region",57.29483,-125.51474,3,2,TRUE,0.6671,0.7807,0.6937,0.8538
"LANO","986_NE",986,"NE","Northern Region",53.188,-121.30225,8,7,TRUE,0.8752,0.7856,0.6293,0.9031
"LANO","986_SE",986,"SE","Northern Region",53.1392,-121.2577,6,5,TRUE,0.907,0.7126,0.5676,0.8352
