"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYSE","226090_SE",226090,"SE","Okanagan Region",50.07156,-120.42266,6,0,FALSE,0.0103,0.0809,0.0131,0.2558
"MYSE","230186_NE",230186,"NE","Okanagan Region",49.01457,-121.07198,5,0,FALSE,0.0049,0.0561,0.0095,0.1651
"MYSE","230186_SE",230186,"SE","Okanagan Region",48.97511,-121.08329,6,0,FALSE,0.0017,0.119,0.0091,0.4269
"MYSE","241002_NE",241002,"NE","Kootenay Region",51.03817,-118.1357,9,0,FALSE,0.0028,0.3374,0.0913,0.7086
"MYSE","241002_NW",241002,"NW","Kootenay Region",51.01597,-118.20292,9,3,TRUE,0.3578,0.2297,0.1475,0.3228
"MYSE","243562_NE",243562,"NE","Kootenay Region",49.69966,-115.98498,7,2,TRUE,0.3015,0.1537,0.0734,0.2564
"MYSE","243562_SE",243562,"SE","Kootenay Region",49.65068,-115.94692,6,0,FALSE,0.0253,0.2115,0.1014,0.3676
"MYSE","252394_NW",252394,"NW","South Coastal Region",48.79865,-125.16568,2,0,FALSE,0.0016,0.0169,0.0023,0.0556
"MYSE","26170_NE",26170,"NE","Northern Region",53.62052,-132.20883,4,0,FALSE,0.134,0.2598,0.1639,0.3812
"MYSE","26170_NW",26170,"NW","Northern Region",53.60452,-132.28837,3,1,TRUE,0.3683,0.2795,0.1409,0.4728
"MYSE","26170_SE",26170,"SE","Northern Region",53.58901,-132.17695,4,1,TRUE,0.3604,0.2826,0.1609,0.4466
"MYSE","26170_SW",26170,"SW","Northern Region",53.56895,-132.23042,4,1,TRUE,0.2665,0.2217,0.1247,0.3357
"MYSE","265749_NE",265749,"NE","Okanagan Region",49.15892,-119.03758,6,0,FALSE,0.0027,0.0325,0.0069,0.0888
"MYSE","265749_NW",265749,"NW","Okanagan Region",49.16674,-119.10324,8,0,FALSE,6e-04,0.0534,0.0106,0.1588
"MYSE","265749_SE",265749,"SE","Okanagan Region",49.11153,-118.97698,8,0,FALSE,0.0062,0.0376,0.0123,0.0809
"MYSE","265749_SW",265749,"SW","Okanagan Region",49.11337,-119.05299,8,0,FALSE,0.0044,0.0358,0.0079,0.0927
"MYSE","268521_NE",268521,"NE","Kootenay Region",49.49916,-115.03962,6,1,TRUE,0.2561,0.2058,0.129,0.3057
"MYSE","268521_NW",268521,"NW","Kootenay Region",49.48855,-115.09812,6,0,FALSE,0.0116,0.1773,0.1034,0.2791
"MYSE","268521_SE",268521,"SE","Kootenay Region",49.44083,-115.05634,7,0,FALSE,0.1503,0.2446,0.1366,0.3819
"MYSE","269777_NW",269777,"NW","Northern Region",57.04083,-122.86281,4,0,FALSE,0.1808,0.684,0.2741,0.9493
"MYSE","269777_SW",269777,"SW","Northern Region",57.01497,-122.80521,4,1,TRUE,0.7509,0.4781,0.2852,0.6981
"MYSE","271731_SW",271731,"SW","Kootenay Region",51.24146,-117.64962,9,1,TRUE,0.1594,0.2231,0.1129,0.3687
"MYSE","273050_SE",273050,"SE","South Coastal Region",49.00511,-125.65145,3,0,FALSE,1e-04,0.0248,0.0027,0.088
"MYSE","283586_NE",283586,"NE","Northern Region",54.3558,-128.5366,6,1,TRUE,0.2381,0.1809,0.0883,0.3061
"MYSE","283586_NW",283586,"NW","Northern Region",54.3321,-128.6266,8,1,TRUE,0.1838,0.2024,0.1171,0.3052
"MYSE","283586_SE",283586,"SE","Northern Region",54.31162,-128.54374,8,3,TRUE,0.4383,0.3004,0.1861,0.447
"MYSE","283586_SW",283586,"SW","Northern Region",54.2946,-128.581,8,0,FALSE,0.0683,0.1835,0.0972,0.2922
"MYSE","294832_NE",294832,"NE","Northern Region",56.3348,-120.97877,8,6,TRUE,0.9538,0.436,0.2575,0.6445
"MYSE","294832_NW",294832,"NW","Northern Region",56.33264,-121.00747,8,7,TRUE,0.9988,0.4321,0.2778,0.6057
