"X","GRTS.Cell.ID","Quadrant","Night","ANPA","COTO","EPFU","EUMA","LABO","LACI","LANO","MYCA","MYCI","MYEV","MYLU","MYSE","MYTH","MYVO","MYYU","NoID","Noise","PAHE","TABR","Name","SiteName","Lat","Long","Elevation","Habitat.Type","Feature.Sampled","Distance.to.Clutter..m.","Percent.Clutter","Water.Nearby","WaterDist","WaterType","Region","srise","sset","Sunlight.Duration..minutes.","mrise","mset","moonr2","moons2","mtime","mtime2h","mazimuth","Moon.Altitude","mdistance","mphase","nightlen","observationtime","Year","dd","tap","dmt","dmtmin","dmtmax","dmprcp","ddclim","Tlength","Tstart","Tend","Wstart","Wend","GRTS_ID","Nightly.Mean.Temp","Nightly.Min.Temp","Nightly.Max.Temp","Nightly.Mean.RH","Nightly.Min.RH","Nightly.Max.RH","Nightly.Precipitation","Nightly.Mean.Windsp","date","year","julian","site","region","dist_road_km","dist_gravel_km","dist_paved_km","dist_harvest_km","harvest_year","night_num","visit","temp","clutter_obs","temp_std","julian_std","clutter_std"
723,1194,"NW","2021-06-20 00:00:00",0,0,0,0,0,0,1,1,0,0,5,0,0,1,0,9,441,0,0,"New Denver","",50.117491,-117.522995,NA,"Wetland, Forest","Forest clearing, wetland",30,0,1,NA,"","Kootenay Region","2021-06-21 04:40:00.796000","2021-06-20 21:03:21.712000",983.3486021,"2021-06-20 16:24:20.822000","2021-06-21 02:33:11.984000","2021-06-21 17:48:40.510000","","0.1041666666666667","0.1041666666666667",0.880804748,0.325067713,366077.638,0.75,0.317119026,0.358785693,2021,259.9103551,358.17,18.555,10.21,10.21,0,211.6312675,"",NA,NA,NA,NA,NA,12.74444444,10,16.5,78.66666667,67,87,NA,0.01,2021-06-20,2021,171,"1194_NW","Kootenay Region",0.02490249454,0.02490249454,0.7799600988,0.9215126914,2010,3,2,12.74444444,0,-0.120737601120088,-0.121851825548229,-1.42195566969168
1248,128058,"NE","2021-06-20 00:00:00",0,0,10,0,0,3,3,184,0,1,1,0,0,1,14,113,274,0,0,"Saltspring Island","",48.841169,-123.427265,NA,"Grassland","Coastal marine bluff",3,50,1,NA,"","South Coastal Region","2021-06-21 05:09:59.624000","2021-06-20 21:20:36.933000",970.6218061,"2021-06-20 16:46:21.367000","2021-06-21 03:00:39.970000","2021-06-21 18:10:29.512000","","0.1041666666666667","0.1041666666666667",0.791856796,0.389661498,366077.638,0.75,0.325957079,0.367623746,2021,293.1738213,250.29,19.505,13,13,0,239.8707877,"",NA,NA,NA,NA,NA,12.32222222,10.9,15.6,91,69,100,0,1.977777778,2021-06-20,2021,171,"128058_NE","South Coastal Region",0.2640836948,0.8980256359,0.2640836948,2.736497264,2018,3,2,12.32222222,50,-0.204070463992156,-0.121851825548229,0.822428414362214
1280,128058,"NW","2021-06-20 00:00:00",0,0,7,0,0,83,621,4,0,0,16,0,0,0,2,146,493,0,0,"Saltspring Island","",48.82144,-123.486428,NA,"Wetland","Meadow near pond and lake",9,25,1,NA,"","South Coastal Region","2021-06-21 05:10:19.520000","2021-06-20 21:20:45.435000",970.4319181,"2021-06-20 16:46:34.669000","2021-06-21 03:00:57.743000","2021-06-21 18:10:40.958000","","0.1041666666666667","0.1041666666666667",0.790983876,0.390386939,366077.638,0.75,0.326088946,0.367755612,2021,267.0327287,366.99,19.685,12.97,12.97,0,0,"",NA,NA,NA,NA,NA,12.32222222,10.9,15.6,91,69,100,0,1.977777778,2021-06-20,2021,171,"128058_NW","South Coastal Region",0.009085159735,0.009085159735,0.3043731103,1.7946263,2021,3,2,12.32222222,25,-0.204070463992156,-0.121851825548229,-0.299763627664732
1316,128058,"SW","2021-06-20 00:00:00",0,1,1,0,0,14,19,3,0,0,5,0,0,0,5,21,148,0,0,"Saltspring Island","",48.798281,-123.476317,NA,"Agriculture","Hay field near lake",10,0,1,NA,"","South Coastal Region","2021-06-21 05:10:23.773000","2021-06-20 21:20:36.329000",970.2092705,"2021-06-20 16:46:28.805000","2021-06-21 03:00:58.854000","2021-06-21 18:10:33.483000","","0.1041666666666667","0.1041666666666667",0.791268492,0.390588436,366077.638,0.75,0.326243562,0.367910229,2021,271.3682534,353.11,19.655,12.84,12.84,0,0,"",NA,NA,NA,NA,NA,12.32222222,10.9,15.6,91,69,100,0,1.977777778,2021-06-20,2021,171,"128058_SW","South Coastal Region",0.03849128587,0.03849128587,0.2622456961,2.644988923,2021,3,2,12.32222222,0,-0.204070463992156,-0.121851825548229,-1.42195566969168
1361,132650,"SE","2021-06-20 00:00:00",0,0,1,1,0,2,3,2,28,2,4,0,0,0,0,30,13,0,0,"Junction Sheep","",51.818279,-122.4214442,NA,"Grassland","Grassland overlooking river valley",25,0,0,NA,"","Okanagan Region","2021-06-21 04:50:22.263000","2021-06-20 21:32:11.500000",1001.820618,"2021-06-20 16:48:56.759000","2021-06-21 02:48:01.962000","2021-06-21 18:16:18.381000","","0.1041666666666667","0.1041666666666667",0.794159676,0.345216717,366077.638,0.75,0.304291237,0.345957904,2021,234.3100091,161.75,16.17,5.21,5.21,0,181.6478197,"",NA,NA,NA,NA,NA,10.225,7.7,15,82.375,54,100,0,7.9375,2021-06-20,2021,171,"132650_SE","Okanagan Region",0.001540658265,0.001540658265,9.747987232,3.962055807,2021,5,3,10.225,0,-0.617993567497965,-0.121851825548229,-1.42195566969168
2240,172090,"NE","2021-06-20 00:00:00",0,0,0,0,0,0,7,0,0,0,2,0,0,2,0,4,2,0,0,"Mount Seymour","",49.37012,-122.94857,NA,"Forest","Open ski slope with creek and rocky cliffs nearby as well as forest (land classes: water, forest, rocky cliff, open disturbed areas)",20,25,0,NA,"","South Coastal Region","2021-06-21 05:05:29.739000","2021-06-20 21:21:17.045000",975.788436,"2021-06-20 16:45:34.875000","2021-06-21 02:57:17.538000","2021-06-21 18:10:15.225000","","0.1041666666666667","0.1041666666666667",0.797058952,0.379291787,366077.638,0.75,0.322369142,0.364035808,2021,107.1445214,1343.26,17.13,10.86,10.86,0,278.0113222,"",NA,NA,NA,NA,NA,18.32222222,15.6,22.7,100,100,100,NA,NA,2021-06-20,2021,171,"172090_NE","South Coastal Region",0.01001270836,0.01001270836,0.2896726124,6.24877454,2020,5,3,18.32222222,25,0.980133383054083,-0.121851825548229,-0.299763627664732
4159,218282,"SE","2021-06-20 00:00:00",0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,13,0,0,"Summit Lake","",50.138325,-117.556721,NA,"Forest","Edge of clearcut in forest",8,25,1,NA,"","Kootenay Region","2021-06-21 04:40:02.430000","2021-06-20 21:03:36.266000",983.5639224,"2021-06-20 16:24:36.637000","2021-06-21 02:33:17.326000","2021-06-21 17:49:52.230000","","0.1041666666666667","0.1041666666666667",0.880177677,0.325127131,366077.638,0.75,0.316969498,0.358636165,2021,222.1626635,381.75,17.62,9.36,9.36,0,0,"",NA,NA,NA,NA,NA,12.74444444,10,16.5,78.66666667,67,87,NA,0.01,2021-06-20,2021,171,"218282_SE","Kootenay Region",0.1912523891,0.1912523891,0.2388004053,0,2014,3,2,12.74444444,25,-0.120737601120088,-0.121851825548229,-0.299763627664732
4181,218282,"SW","2021-06-20 00:00:00",0,0,8,0,0,0,80,20,0,0,140,0,0,15,26,179,481,0,0,"Summit Lake","",50.150936,-117.622098,NA,"Forest","Lake and forest edge",5,25,1,NA,"","Kootenay Region","2021-06-21 04:40:14.207000","2021-06-20 21:03:55.870000",983.6943815,"2021-06-20 16:25:32.056000","2021-06-21 02:33:32.499000","2021-06-21 17:50:21.448000","","0.1041666666666667","0.1041666666666667",0.87908752,0.325550265,366077.638,0.75,0.316878902,0.358545568,2021,226.9568811,368.75,17.835,9.61,9.61,0,0,"",NA,NA,NA,NA,NA,12.74444444,10,16.5,78.66666667,67,87,NA,0.01,2021-06-20,2021,171,"218282_SW","Kootenay Region",0.1419228903,0.1419228903,0.4886029949,0.8535157427,2007,3,2,12.74444444,25,-0.120737601120088,-0.121851825548229,-0.299763627664732
7592,38442,"NW","2021-06-20 00:00:00",0,0,0,1,0,0,4,3,98,8,39,0,5,3,3,101,15,0,0,"Churn Creek","",51.5199863,-122.2897779,NA,"Grassland","Arid grassland with few large old trees overlooking river",50,0,0,NA,"","Okanagan Region","2021-06-21 04:51:31.995000","2021-06-20 21:29:58.568000",998.442889,"2021-06-20 16:47:53.001000","2021-06-21 02:48:23.838000","2021-06-21 18:18:13.817000","","0.1041666666666667","0.1041666666666667",0.797663968,0.347840725,366077.638,0.75,0.306636883,0.348303549,2021,336.7774677,116,18.37,7.23,7.23,0,173.9619195,"",NA,NA,NA,NA,NA,15.55555556,13.8,17.7,59.88888889,34,100,0,3.433333333,2021-06-20,2021,171,"38442_NW","Okanagan Region",0.1002431075,0.1002431075,6.797762147,4.747043298,1971,5,3,15.55555556,0,0.434083832676321,-0.121851825548229,-1.42195566969168
7620,38442,"SW","2021-06-20 00:00:00",0,0,1,2,0,0,3,0,2,0,0,0,0,0,0,10,169,0,0,"Churn Creek","",51.502381,-122.289917,NA,"Grassland","Arid grassland with few large old trees overlooking river",50,0,0,NA,"","Okanagan Region","2021-06-21 04:51:37.951000","2021-06-20 21:29:52.679000",998.2454692,"2021-06-20 16:47:50.337000","2021-06-21 02:48:27.225000","2021-06-21 18:17:29.448000","","0.1041666666666667","0.1041666666666667",0.797741377,0.348056382,366077.638,0.75,0.30677398,0.348440646,2021,342.4870682,117.58,18.47,7.3,7.3,0,0,"",NA,NA,NA,NA,NA,15.55555556,13.8,17.7,59.88888889,34,100,0,3.433333333,2021-06-20,2021,171,"38442_SW","Okanagan Region",0.07464707611,0.07464707611,8.210592797,4.482926424,2020,5,3,15.55555556,0,0.434083832676321,-0.121851825548229,-1.42195566969168
8380,57322,"NE","2021-06-20 00:00:00",0,0,2,0,0,5,44,8,0,0,318,0,0,8,4,52,1,0,0,"Sumas","",49.094543,-122.098809,NA,"Agriculture","Agricultural field",5,25,0,NA,"","South Coastal Region","2021-06-21 05:03:27.099000","2021-06-20 21:16:31.799000",973.0783298,"2021-06-20 16:41:18.207000","2021-06-21 02:54:30.192000","2021-06-21 18:05:40.757000","","0.1041666666666667","0.1041666666666667",0.812324402,0.375647937,366077.638,0.75,0.32425116,0.365917827,2021,329.7018886,602.92,21.58,12.54,12.54,0,318.6356135,"",NA,NA,NA,NA,NA,17.26666667,14.9,21,100,100,100,NA,NA,2021-06-20,2021,171,"57322_NE","South Coastal Region",0.2539629621,1.373137632,0.2539629621,2.363509378,2019,1,1,17.26666667,25,0.771801225873914,-0.121851825548229,-0.299763627664732
8430,57322,"NW","2021-06-20 00:00:00",0,0,0,0,0,0,245,1,0,0,729,0,0,4,0,484,7,0,0,"Sumas","",49.07915,-122.16077,NA,"Water","Edge of river",50,0,1,NA,"","South Coastal Region","2021-06-21 05:03:46.476000","2021-06-20 21:16:42.164000",972.9281376,"2021-06-20 16:41:32.626000","2021-06-21 02:54:48.079000","2021-06-21 18:05:53.335000","","0.1041666666666667","0.1041666666666667",0.81139182,0.376346616,366077.638,0.75,0.32435546,0.366022127,2021,323.6535406,570.94,21.35,12.34,12.34,0,0,"",NA,NA,NA,NA,NA,17.26666667,14.9,21,100,100,100,NA,NA,2021-06-20,2021,171,"57322_NW","South Coastal Region",0.1205385,0.1959627965,0.1205385,1.194108838,1987,1,1,17.26666667,0,0.771801225873914,-0.121851825548229,-1.42195566969168
8475,57322,"SE","2021-06-20 00:00:00",0,0,3,0,0,127,45,0,0,0,25,0,0,6,1,89,224,0,0,"Sumas","",49.0141,-122.09198,NA,"Forest","Hydro line",5,50,0,NA,"","South Coastal Region","2021-06-21 05:03:48.966000","2021-06-20 21:16:06.654000",972.2948034,"2021-06-20 16:41:05.364000","2021-06-21 02:54:41.244000","2021-06-21 18:05:22.708000","","0.1041666666666667","0.1041666666666667",0.81283781,0.376556552,366077.638,0.75,0.324795275,0.366461942,2021,262.1746145,701.51,20.3,11.6,11.6,0,0,"",NA,NA,NA,NA,NA,17.26666667,14.9,21,100,100,100,NA,NA,2021-06-20,2021,171,"57322_SE","South Coastal Region",0.012836279,0.08610520475,0.012836279,0.4100287022,2004,1,1,17.26666667,50,0.771801225873914,-0.121851825548229,0.822428414362214
8920,70250,"NW","2021-06-20 00:00:00",0,0,3,0,1,7,0,0,0,0,58,0,0,15,0,32,4,0,0,"Nicholson","",51.24583,-116.91793,NA,"Wetland, Forest","Clearing in Forest with nearby pond",30,0,1,NA,"","Kootenay Region","2021-06-21 04:31:34.263000","2021-06-20 21:06:57.814000",995.3925123,"2021-06-20 16:24:22.238000","2021-06-21 02:27:35.939000","2021-06-21 17:51:01.280000","","0.1041666666666667","0.1041666666666667",0.885389401,0.307395599,366077.638,0.75,0.3087552,0.350421866,2021,212.3022392,190.71,17.015,8.85,8.85,0,149.3827195,"",NA,NA,NA,NA,NA,11.2,8.2,15.9,100,100,100,NA,3,2021-06-20,2021,171,"70250_NW","Kootenay Region",0.04477389726,0.04477389726,0.4171591608,1.867429333,2003,1,1,11.2,0,-0.425560442352951,-0.121851825548229,-1.42195566969168
8962,70250,"SW","2021-06-20 00:00:00",0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,3,0,0,"Nicholson","",51.20982,-116.89974,NA,"Forest","River edge",30,25,1,NA,"","Kootenay Region","2021-06-21 04:31:41.804000","2021-06-20 21:06:41.541000",994.9956051,"2021-06-20 16:24:11.725000","2021-06-21 02:27:37.639000","2021-06-21 17:54:05.795000","","0.1041666666666667","0.1041666666666667",0.885831218,0.307639401,366077.638,0.75,0.30903083,0.350697496,2021,217.2904431,189.28,17.12,8.97,8.97,0,0,"",NA,NA,NA,NA,NA,12.75555556,10.5,14.8,100,100,100,NA,NA,2021-06-20,2021,171,"70250_SW","Kootenay Region",0.08358280234,0.08358280234,0.4766372665,0.9486150855,2012,1,1,12.75555556,25,-0.11854462927859,-0.121851825548229,-0.299763627664732
460,114602,"NW","2021-06-21 00:00:00",0,0,0,0,0,11,8,2,0,2,1,0,0,0,1,12,20,0,0,"Comox","",49.67623,-125.13792,NA,"Forest","small clearcut in mixed age forest",10,50,0,NA,"","South Coastal Region","2021-06-22 05:12:55.500000","2021-06-21 21:31:48.282000",978.8796952,"2021-06-21 18:20:18.826000","2021-06-22 03:34:20.147000","2021-06-22 19:44:59.417000","","0.1041666666666667","0.1041666666666667",0.50153115,0.385595681,364559.2008,0.85,0.320222434,0.361889101,2021,217.6508759,717.8,19.025,8.64,8.64,0,249.5493694,"",NA,NA,NA,NA,NA,15.9625,11.9,21.9,78.625,53,96,NA,4.501,2021-06-21,2021,172,"114602_NW","South Coastal Region",0.02255201024,0.02255201024,1.069995241,0.6399905355,1998,5,3,15.9625,50,0.514401361240001,-0.0364853834654969,0.822428414362214
502,114602,"SE","2021-06-21 00:00:00",0,1,0,0,0,11,75,4,0,1,14,0,0,2,0,28,137,0,0,"Comox","",49.65756,-125.0438,NA,"Wetland","small pasture opening",20,25,0,NA,"","South Coastal Region","2021-06-22 05:12:38.553000","2021-06-21 21:31:20.051000",978.6916367,"2021-06-21 18:19:50.381000","2021-06-22 03:33:45.351000","2021-06-22 19:44:19.954000","","0.1041666666666667","0.1041666666666667",0.503224773,0.385369354,364559.2008,0.85,0.32035303,0.362019697,2021,252.0576068,611.58,20.385,11.41,11.41,0,0,"",NA,NA,NA,NA,NA,18.2875,15.9,20.9,100,100,100,NA,16,2021-06-21,2021,172,"114602_SE","South Coastal Region",0.2233894339,0.2233894339,0.226896138,1.25076844,2015,5,3,18.2875,25,0.973280351970419,-0.0364853834654969,-0.299763627664732
547,114602,"SW","2021-06-21 00:00:00",0,0,5,0,0,3,104,2,0,1,42,0,0,1,5,19,3,0,0,"Comox","",49.64146,-125.08654,NA,"Water","lake shore riparian",33,0,1,NA,"","South Coastal Region","2021-06-22 05:12:53.671000","2021-06-21 21:31:25.449000",978.5296214,"2021-06-21 18:19:58.052000","2021-06-22 03:34:07.138000","2021-06-22 19:44:31.265000","","0.1041666666666667","0.1041666666666667",0.502539579,0.385848275,364559.2008,0.85,0.320465541,0.362132207,2021,241.9279547,651.1,20.05,10.78,10.78,0,0,"",NA,NA,NA,NA,NA,18.2875,15.9,20.9,100,100,100,NA,16,2021-06-21,2021,172,"114602_SW","South Coastal Region",0.04365812049,0.07176417732,0.04365812049,1.186680084,2015,5,3,18.2875,0,0.973280351970419,-0.0364853834654969,-1.42195566969168
1383,132650,"SW","2021-06-21 00:00:00",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Junction Sheep","",51.80225,-122.46284,NA,"Grassland","Grassland overlooking river valley",50,0,0,NA,"","Okanagan Region","2021-06-22 04:50:49.653000","2021-06-21 21:32:30.091000",1001.673955,"2021-06-21 18:16:27.643000","2021-06-22 03:14:25.671000","2021-06-22 19:43:49.002000","","0.1041666666666667","0.1041666666666667",0.540401973,0.338716744,364559.2008,0.85,0.304393087,0.346059754,2021,203.1401764,173.21,18.635,7.21,7.21,0,0,"",NA,NA,NA,NA,NA,15.1375,11,20.7,72.875,36,100,0,8.8125,2021-06-21,2021,172,"132650_SW","Okanagan Region",0.2829378448,0.2829378448,7.409633769,4.298402042,2021,3,2,15.1375,0,0.351573332271143,-0.0364853834654969,-1.42195566969168
2270,172090,"NW","2021-06-21 00:00:00",0,0,0,0,0,6,64,0,0,0,16,0,0,0,0,22,159,0,0,"Mount Seymour","",49.3468347,-123.009846,NA,"Forest","Forest pond/lake (old quarry filled in with water) in restoration area, open cleared area (land classes: open disturbed area, forest, water)",30,0,1,NA,"","South Coastal Region","2021-06-22 05:06:03.453000","2021-06-21 21:21:38.854000",975.5900252,"2021-06-21 18:10:26.290000","2021-06-22 03:26:22.601000","2021-06-22 19:34:23.165000","","0.1041666666666667","0.1041666666666667",0.539328509,0.378591864,364559.2008,0.85,0.322506927,0.364173594,2021,268.4740076,920.63,21.905,15.83,15.83,0,0,"",NA,NA,NA,NA,NA,17.95555556,15.4,22,100,100,100,NA,NA,2021-06-21,2021,172,"172090_NW","South Coastal Region",0.1598769048,0.1598769048,0.1662219987,2.749180976,2020,7,4,17.95555556,0,0.907765371494817,-0.0364853834654969,-1.42195566969168
2308,172090,"SE","2021-06-21 00:00:00",0,0,4,0,0,18,19,4,0,0,6,0,0,2,1,30,57,0,0,"Mount Seymour","",49.32364,-122.97036,NA,"Forest","Forest near suburban residential area, small wetland and creek nearby (land classes: forest, open disturbed area, water, forest wetland)",10,50,0,NA,"","South Coastal Region","2021-06-22 05:06:00.858000","2021-06-21 21:21:22.495000",975.3606104,"2021-06-21 18:10:11.083000","2021-06-22 03:25:36.621000","2021-06-22 19:33:58.615000","","0.1041666666666667","0.1041666666666667",0.540087084,0.378708358,364559.2008,0.85,0.322666243,0.364332909,2021,290.8162871,924.05,22.035,15.83,15.83,0,0,"",NA,NA,NA,NA,NA,17.95555556,15.4,22,100,100,100,NA,NA,2021-06-21,2021,172,"172090_SE","South Coastal Region",0,0.05835160666,0,6.60012463,2020,7,4,17.95555556,50,0.907765371494817,-0.0364853834654969,0.822428414362214
2341,172090,"SW","2021-06-21 00:00:00",0,0,1,0,0,3,6,7,0,0,68,0,0,4,2,16,4,0,0,"Mount Seymour","",49.31421,-123.01406,NA,"Urban","Suburban backyard with forest and lawn, backing onto Seymour River (land classes: suburban/urban, forest, water, lawn)",5,75,1,NA,"","South Coastal Region","2021-06-22 05:06:14.142000","2021-06-21 21:21:30.187000",975.2674227,"2021-06-21 18:10:20.487000","2021-06-22 03:26:33.428000","2021-06-22 19:34:13.203000","","0.1041666666666667","0.1041666666666667",0.539372675,0.379104999,364559.2008,0.85,0.322730956,0.364397623,2021,317.7759117,806.66,21.98,15.79,15.79,0,0,"",NA,NA,NA,NA,NA,17.95555556,15.4,22,100,100,100,NA,NA,2021-06-21,2021,172,"172090_SW","South Coastal Region",0.04918120684,0.133166045,0.04918120684,5.82659783,2020,7,4,17.95555556,75,0.907765371494817,-0.0364853834654969,1.94462045638916
4247,226090,"NW","2021-06-21 00:00:00",0,0,0,0,2,1,1,1,4,1,11,0,0,0,0,8,3,0,0,"Hamilton Commonage","",50.0999,-120.50647,NA,"Grassland","grassy opening with creek, between tree stand and hill",20,25,1,NA,"","Okanagan Region","2021-06-22 04:52:14.332000","2021-06-21 21:15:26.354000",983.200368,"2021-06-21 18:02:27.065000","2021-06-22 03:13:14.837000","2021-06-22 19:27:30.995000","","0.1041666666666667","0.1041666666666667",0.579155092,0.352469199,364559.2008,0.85,0.317221967,0.358888633,2021,263.3370778,93.57,21.33,10.49,10.49,0,129.8831668,"",NA,NA,NA,NA,NA,14.16666667,11.8,17.8,89,37,100,0,13.36666667,2021-06-21,2021,172,"226090_NW","Okanagan Region",0.1042316954,0.202744425,0.1042316954,2.763690906,1980,7,4,14.16666667,25,0.159962571566691,-0.0364853834654969,-0.299763627664732
4282,226090,"SE","2021-06-21 00:00:00",0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,5,0,0,0,"Hamilton Commonage","",50.07156,-120.42266,NA,"Grassland","Rocky edge of field ",25,0,0,NA,"","Okanagan Region","2021-06-22 04:52:02.985000","2021-06-21 21:14:57.472000",982.9081257,"2021-06-21 18:01:59.958000","2021-06-22 03:13:00.490000","2021-06-22 19:26:58.427000","","0.1041666666666667","0.1041666666666667",0.580665084,0.352368678,364559.2008,0.85,0.317424913,0.359091579,2021,143.6789882,101.33,18.46,6.97,6.97,0,0,"",NA,NA,NA,NA,NA,14.16666667,11.8,17.8,89,37,100,0,13.36666667,2021-06-21,2021,172,"226090_SE","Okanagan Region",0.2881725344,0.2881725344,5.204433671,7.009261239,1986,5,3,14.16666667,0,0.159962571566691,-0.0364853834654969,-1.42195566969168
4480,241002,"NW","2021-06-21 00:00:00",0,0,0,0,0,4,0,0,0,3,7,0,0,1,0,45,205,0,0,"Mount Revelstoke","PB Glove",51.015969,-118.202923,NA,"Forest","forest clearing, fern dominated, flyway created by old transmission line",10,50,0,NA,"","Kootenay Region","2021-06-22 04:38:10.234000","2021-06-21 21:11:04.750000",992.9086027,"2021-06-21 17:56:04.545000","2021-06-22 03:00:04.602000","2021-06-22 19:21:55.691000","","0.1041666666666667","0.1041666666666667",0.614479351,0.324892552,364559.2008,0.85,0.310480137,0.352146804,2021,237.8142011,293.93,18.895,9.32,9.32,0,220.033644,"",NA,NA,NA,NA,NA,12.35555556,10.3,17.2,86,64,100,0,5.944444444,2021-06-21,2021,172,"241002_NW","Kootenay Region",0.004482636919,0.004482636919,0.08871488633,1.282092544,1999,5,3,12.35555556,50,-0.197491552415005,-0.0364853834654969,0.822428414362214
5596,271731,"SW","2021-06-21 00:00:00",0,1,0,0,0,0,0,0,0,39,0,1,0,3,0,26,92,0,0,"Glacier","Hemlock Grove",51.241464,-117.649615,NA,"Forest","Mixed Forest surrounding opening, stream running across north end.",10,50,0,NA,"","Kootenay Region","2021-06-22 04:34:43.306000","2021-06-21 21:10:06.089000",995.3797156,"2021-06-21 17:54:34.325000","2021-06-22 02:57:02.607000","2021-06-22 19:20:37.987000","","0.1041666666666667","0.1041666666666667",0.622881278,0.318171324,364559.2008,0.85,0.308764086,0.350430753,2021,156.1323746,329.65,16.81,6.85,6.85,0,0,"",NA,NA,NA,NA,NA,12.18888889,11.6,12.8,48.66666667,44,52,NA,9.332222222,2021-06-21,2021,172,"271731_SW","Kootenay Region",0.04888413074,1.903690542,0.04888413074,7.96178528,1987,5,3,12.18888889,50,-0.230386104379737,-0.0364853834654969,0.822428414362214
7528,37274,"SE","2021-06-21 00:00:00",0,0,0,0,0,0,9,0,0,3,23,0,0,2,0,13,0,0,0,"Mt Robson Park","",53.050514,-119.214184,NA,"Forest","Forest clearing",5,75,1,NA,"","Northern Region","2021-06-22 04:30:24.837000","2021-06-21 21:26:55.552000",1016.511902,"2021-06-21 18:08:17.487000","2021-06-22 02:55:29.884000","2021-06-22 19:37:05.485000","","0.1041666666666667","0.1041666666666667",0.591149995,0.301795882,364559.2008,0.85,0.294088957,0.335755624,2021,158.8250926,218.13,16.93,5.14,5.14,0,0,"",NA,NA,NA,NA,NA,14.2,11.2,18.5,67,58,74,NA,1.258444444,2021-06-21,2021,172,"37274_SE","Northern Region",0.003348522418,0.003348522418,0.01512497919,5.064257729,2018,5,3,14.2,75,0.166541481170168,-0.0364853834654969,1.94462045638916
8676,60586,"NW","2021-06-21 00:00:00",0,0,6,0,0,6,2,0,0,6,11,0,1,0,0,15,12,0,0,"Spillimacheen","",50.93041,-116.39001,NA,"Wetland, Forest","In open hayfield at forest edge",40,0,0,NA,"","Kootenay Region","2021-06-22 04:31:23.002000","2021-06-21 21:03:21.783000",991.979675,"2021-06-21 17:48:05.370000","2021-06-22 02:52:52.860000","2021-06-22 19:14:22.656000","","0.1041666666666667","0.1041666666666667",0.644676018,0.314367586,364559.2008,0.85,0.311125226,0.352791892,2021,236.4466532,167.24,17.91,8.09,8.09,0,106.7665985,"",NA,NA,NA,NA,NA,7.044444444,4,13.9,94.33333333,51,100,0,2.166666667,2021-06-21,2021,172,"60586_NW","Kootenay Region",0.01689568676,0.5025901295,0.01689568676,0.961835646,2017,3,2,7.044444444,0,-1.24573125502455,-0.0364853834654969,-1.42195566969168
8719,60586,"SW","2021-06-21 00:00:00",0,0,1,0,1,0,0,3,0,0,20,0,0,0,0,48,1,0,0,"Spillimacheen","",50.90342,-116.39335,NA,"Wetland","Edge of slow moving water",4,50,1,NA,"","Kootenay Region","2021-06-22 04:31:32.566000","2021-06-21 21:03:13.823000",991.6876183,"2021-06-21 17:48:00.091000","2021-06-22 02:53:00.339000","2021-06-22 19:14:14.390000","","0.1041666666666667","0.1041666666666667",0.644713231,0.314766211,364559.2008,0.85,0.311328043,0.35299471,2021,249.700054,168.08,18.2,8.46,8.46,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA,NA,2021-06-21,2021,172,"60586_SW","Kootenay Region",0.5465327848,0.5465327848,0.585372462,0.9800106674,1998,3,2,13.356185069392,50,0,-0.0364853834654969,0.822428414362214
9472,77162,"NE","2021-06-21 00:00:00",0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,2,1,0,0,"Revelstoke","",50.95478,-118.09975,NA,"Forest","road/clearing  in forest",20,50,0,NA,"","Kootenay Region","2021-06-22 04:38:05.417000","2021-06-21 21:10:20.044000",992.2437829,"2021-06-21 17:55:24.731000","2021-06-22 02:59:53.988000","2021-06-22 19:21:08.981000","","0.1041666666666667","0.1041666666666667",0.616397558,0.325110126,364559.2008,0.85,0.310941817,0.352608484,2021,52.81023887,442.16,14.995,7.49,7.49,0,271.9923594,"",NA,NA,NA,NA,NA,15.24444444,12.2,20.1,100,100,100,NA,2.555555556,2021-06-21,2021,172,"77162_NE","Kootenay Region",0.005351036241,0.005351036241,3.534397687,5.348763745,2021,5,3,15.24444444,50,0.372680668482511,-0.0364853834654969,0.822428414362214
749,1194,"NW","2021-06-22 00:00:00",0,0,0,0,0,22,1,2,0,0,2,0,0,0,1,24,539,0,0,"New Denver","",50.117491,-117.522995,NA,"Wetland, Forest","Forest clearing, wetland",30,0,1,NA,"","Kootenay Region","2021-06-23 04:40:27.688000","2021-06-22 21:03:46.970000",983.3213615,"2021-06-22 19:15:37.264000","2021-06-23 03:36:55.074000","2021-06-23 20:34:08.594000","","0.1041666666666667","0.1041666666666667",0.375405843,0.324334832,364099.0655,0.9,0.317137943,0.35880461,2021,278.2853551,358.17,22.055,12.16,12.16,0,229.8812675,"",NA,NA,NA,NA,NA,15.48888889,12.2,20.4,70.55555556,58,80,NA,0.228555556,2021-06-22,2021,173,"1194_NW","Kootenay Region",0.02490249454,0.02490249454,0.7799600988,0.9215126914,2010,5,3,15.48888889,0,0.420926011495694,0.0488810586172353,-1.42195566969168
